geo,time,subjective_poverty,arop,unemployment_rate,real_gdp_pc,severe_mat_soc_deprivation,aic_pps_pc,gdp_pps_pc,housing_cost_overburden,arrears,unexpected_expenses,real_gdp_pc_k,aic_pps_pc_k,gdp_pps_pc_k,pct_below_peak,d_subjective_poverty,d2_subjective_poverty,d_arop,d2_arop,d_unemployment_rate,d2_unemployment_rate,d_real_gdp_pc,d2_real_gdp_pc,d_severe_mat_soc_deprivation,d2_severe_mat_soc_deprivation,d_aic_pps_pc,d2_aic_pps_pc,d_housing_cost_overburden,d2_housing_cost_overburden,d_arrears,d2_arrears,d_unexpected_expenses,d2_unexpected_expenses
DK,2023,13.2,11.8,5.1,56770.0,4.9,29375.7,48400.0,15.4,7.8,23.1,56.77,29.3757,48.4,0.017611835153222965,2.8999999999999986,0.6999999999999975,-0.5999999999999996,-0.6999999999999993,0.5999999999999996,1.1999999999999993,240.0,490.0,1.7000000000000002,1.6,700.5,-122.60000000000218,0.7000000000000011,1.5000000000000018,1.0999999999999996,0.6999999999999993,2.900000000000002,2.200000000000003
DK,2024,12.8,11.6,6.2,58670.0,4.0,30354.4,50800.0,14.6,6.9,21.1,58.67,30.3544,50.8,0.0,-0.3999999999999986,-3.299999999999997,-0.20000000000000107,0.3999999999999986,1.1000000000000005,0.5000000000000009,1900.0,1660.0,-0.9000000000000004,-2.6000000000000005,978.7000000000007,278.2000000000007,-0.8000000000000007,-1.5000000000000018,-0.8999999999999995,-1.9999999999999991,-2.0,-4.900000000000002
EE,2015,16.200000000000003,21.6,6.4,18650.0,3.5,13380.0,21400.0,6.8,9.3,36.7,18.65,13.38,21.4,0.0,,,,,,,,,,,,,,,,,,
EE,2016,15.4,21.7,6.8,19190.0,2.2,13928.1,22200.0,4.9,8.9,31.6,19.19,13.9281,22.2,0.0,-0.8000000000000025,,0.09999999999999787,,0.39999999999999947,,540.0,,-1.2999999999999998,,548.1000000000004,,-1.8999999999999995,,-0.40000000000000036,,-5.100000000000001,
EE,2017,14.3,21.0,5.8,20270.0,4.0,14548.7,23700.0,4.8,7.3,36.3,20.27,14.5487,23.7,0.0,-1.0999999999999996,-0.29999999999999716,-0.6999999999999993,-0.7999999999999972,-1.0,-1.3999999999999995,1080.0,540.0,1.7999999999999998,3.0999999999999996,620.6000000000004,72.5,-0.10000000000000053,1.799999999999999,-1.6000000000000005,-1.2000000000000002,4.699999999999996,9.799999999999997
EE,2018,13.9,21.9,5.4,20970.0,3.1,15516.2,25200.0,4.0,8.0,34.7,20.97,15.5162,25.2,0.0,-0.40000000000000036,0.6999999999999993,0.8999999999999986,1.5999999999999979,-0.39999999999999947,0.6000000000000005,700.0,-380.0,-0.8999999999999999,-2.6999999999999997,967.5,346.89999999999964,-0.7999999999999998,-0.6999999999999993,0.7000000000000002,2.3000000000000007,-1.5999999999999943,-6.29999999999999
EE,2019,11.2,21.7,4.5,21650.0,2.6,16237.7,26400.0,4.4,8.5,31.4,21.65,16.2377,26.4,0.0,-2.700000000000001,-2.3000000000000007,-0.1999999999999993,-1.0999999999999979,-0.9000000000000004,-0.5000000000000009,680.0,-20.0,-0.5,0.3999999999999999,721.5,-246.0,0.40000000000000036,1.2000000000000002,0.5,-0.20000000000000018,-3.3000000000000043,-1.70000000000001
EE,2020,9.1,20.7,6.9,20960.0,2.3,16246.2,26000.0,4.4,5.7,30.5,20.96,16.2462,26.0,3.187066974595843,-2.0999999999999996,0.6000000000000014,-1.0,-0.8000000000000007,2.4000000000000004,3.3000000000000007,-690.0,-1370.0,-0.30000000000000027,0.19999999999999973,8.5,-713.0,0.0,-0.40000000000000036,-2.8,-3.3,-0.8999999999999986,2.4000000000000057
EE,2021,7.8,20.6,6.2,22670.0,1.9,17468.6,28200.0,4.4,5.7,27.1,22.67,17.4686,28.2,0.0,-1.2999999999999998,0.7999999999999998,-0.09999999999999787,0.9000000000000021,-0.7000000000000002,-3.1000000000000005,1710.0,2400.0,-0.3999999999999999,-0.09999999999999964,1222.3999999999978,1213.8999999999978,0.0,0.0,0.0,2.8,-3.3999999999999986,-2.5
EE,2022,9.5,22.8,5.6,22370.0,3.3,19154.8,30000.0,4.9,5.8,31.2,22.37,19.1548,30.0,1.3233348037053374,1.7000000000000002,3.0,2.1999999999999993,2.299999999999997,-0.6000000000000005,0.09999999999999964,-300.0,-2010.0,1.4,1.7999999999999998,1686.2000000000007,463.8000000000029,0.5,0.5,0.09999999999999964,0.09999999999999964,4.099999999999998,7.4999999999999964
EE,2023,11.6,22.5,6.4,21210.0,2.5,19997.2,30600.0,7.6,5.8,30.4,21.21,19.9972,30.6,6.440229378032642,2.0999999999999996,0.39999999999999947,-0.3000000000000007,-2.5,0.8000000000000007,1.4000000000000012,-1160.0,-860.0,-0.7999999999999998,-2.1999999999999997,842.4000000000015,-843.7999999999993,2.6999999999999993,2.1999999999999993,0.0,-0.09999999999999964,-0.8000000000000007,-4.899999999999999
EE,2024,9.9,20.2,7.6,21060.0,3.1,20716.4,31600.0,8.6,7.1,34.7,21.06,20.7164,31.6,7.101896779885311,-1.6999999999999993,-3.799999999999999,-2.3000000000000007,-2.0,1.1999999999999993,0.3999999999999986,-150.0,1010.0,0.6000000000000001,1.4,719.2000000000007,-123.20000000000073,1.0,-1.6999999999999993,1.2999999999999998,1.2999999999999998,4.300000000000004,5.100000000000005
EL,2015,77.7,21.4,25.0,16100.0,17.6,14769.7,19100.0,45.5,49.3,53.4,16.1,14.7697,19.1,24.836601307189543,,,,,,,,,,,,,,,,,,
EL,2016,76.80000000000001,21.2,23.9,16160.0,18.4,14785.5,19100.0,40.5,47.9,53.6,16.16,14.7855,19.1,24.556489262371617,-0.8999999999999915,,-0.1999999999999993,,-1.1000000000000014,,60.0,,0.7999999999999972,,15.799999999999272,,-5.0,,-1.3999999999999986,,0.20000000000000284,
EL,2017,77.19999999999999,20.2,21.8,16430.0,18.3,15372.2,19700.0,39.6,44.9,52.7,16.43,15.3722,19.7,23.295985060690942,0.39999999999997726,1.2999999999999687,-1.0,-0.8000000000000007,-2.099999999999998,-0.9999999999999964,270.0,210.0,-0.09999999999999787,-0.899999999999995,586.7000000000007,570.9000000000015,-0.8999999999999986,4.100000000000001,-3.0,-1.6000000000000014,-0.8999999999999986,-1.1000000000000014
EL,2018,74.1,18.5,19.7,16810.0,16.1,15833.2,20200.0,39.5,43.0,50.4,16.81,15.8332,20.2,21.521942110177406,-3.0999999999999943,-3.4999999999999716,-1.6999999999999993,-0.6999999999999993,-2.1000000000000014,-3.552713678800501e-15,380.0,110.0,-2.1999999999999993,-2.1000000000000014,461.0,-125.70000000000073,-0.10000000000000142,0.7999999999999972,-1.8999999999999986,1.1000000000000014,-2.3000000000000043,-1.4000000000000057
EL,2019,71.0,17.9,17.9,17210.0,15.8,16372.1,20800.0,36.2,41.4,47.8,17.21,16.3721,20.8,19.65452847805789,-3.0999999999999943,0.0,-0.6000000000000014,1.0999999999999979,-1.8000000000000007,0.3000000000000007,400.0,20.0,-0.3000000000000007,1.8999999999999986,538.8999999999996,77.89999999999964,-3.299999999999997,-3.1999999999999957,-1.6000000000000014,0.29999999999999716,-2.6000000000000014,-0.29999999999999716
EL,2020,69.80000000000001,17.7,17.6,15660.0,14.9,15474.7,18900.0,33.3,36.9,50.7,15.66,15.4747,18.9,26.89075630252101,-1.1999999999999886,1.9000000000000057,-0.1999999999999993,0.40000000000000213,-0.29999999999999716,1.5000000000000036,-1550.0,-1950.0,-0.9000000000000004,-0.5999999999999996,-897.3999999999996,-1436.2999999999993,-2.9000000000000057,0.3999999999999915,-4.5,-2.8999999999999986,2.9000000000000057,5.500000000000007
EL,2021,71.0,19.6,14.7,17110.0,13.9,16771.9,21200.0,28.8,36.4,46.3,17.11,16.771900000000002,21.2,20.121381886087768,1.1999999999999886,2.3999999999999773,1.9000000000000021,2.1000000000000014,-2.900000000000002,-2.600000000000005,1450.0,3000.0,-1.0,-0.09999999999999964,1297.2000000000007,2194.6000000000004,-4.4999999999999964,-1.5999999999999908,-0.5,4.0,-4.400000000000006,-7.300000000000011
EL,2022,68.4,18.8,12.5,18160.0,13.9,19402.0,24000.0,26.7,45.5,43.6,18.16,19.402,24.0,15.219421101774042,-2.5999999999999943,-3.799999999999983,-0.8000000000000007,-2.700000000000003,-2.1999999999999993,0.7000000000000028,1050.0,-400.0,0.0,1.0,2630.0999999999985,1332.8999999999978,-2.1000000000000014,2.399999999999995,9.100000000000001,9.600000000000001,-2.6999999999999957,1.70000000000001
EL,2023,67.0,18.9,11.1,18600.0,13.5,20701.1,26300.0,28.5,47.3,44.3,18.6,20.7011,26.3,13.165266106442576,-1.4000000000000057,1.1999999999999886,0.09999999999999787,0.8999999999999986,-1.4000000000000004,0.7999999999999989,440.0,-610.0,-0.40000000000000036,-0.40000000000000036,1299.0999999999985,-1331.0,1.8000000000000007,3.900000000000002,1.7999999999999972,-7.300000000000004,0.6999999999999957,3.3999999999999915
EL,2024,66.7,19.6,10.1,19020.0,14.0,21309.9,27400.0,28.9,42.8,43.9,19.02,21.309900000000003,27.4,11.204481792717086,-0.29999999999999716,1.1000000000000085,0.7000000000000028,0.600000000000005,-1.0,0.40000000000000036,420.0,-20.0,0.5,0.9000000000000004,608.8000000000029,-690.2999999999956,0.3999999999999986,-1.4000000000000021,-4.5,-6.299999999999997,-0.3999999999999986,-1.0999999999999943
ES,2015,35.2,22.1,22.1,24720.0,7.4,17581.9,25400.0,10.3,11.7,39.8,24.72,17.5819,25.4,4.037267080745342,,,,,,,,,,,,,,,,,,
ES,2016,35.6,22.3,19.6,25420.0,8.5,18045.3,26100.0,10.2,10.6,38.7,25.42,18.0453,26.1,1.3198757763975155,0.3999999999999986,,0.1999999999999993,,-2.5,,700.0,,1.0999999999999996,,463.3999999999978,,-0.10000000000000142,,-1.0999999999999996,,-1.0999999999999943,
ES,2017,25.1,21.6,17.2,26110.0,8.3,18938.2,27400.0,9.8,9.3,36.6,26.11,18.9382,27.4,0.0,-10.5,-10.899999999999999,-0.6999999999999993,-0.8999999999999986,-2.400000000000002,0.09999999999999787,690.0,-10.0,-0.1999999999999993,-1.299999999999999,892.9000000000015,429.50000000000364,-0.3999999999999986,-0.29999999999999716,-1.299999999999999,-0.1999999999999993,-2.1000000000000014,-1.000000000000007
ES,2018,27.1,21.5,15.3,26620.0,8.7,19208.8,27900.0,8.9,9.4,35.9,26.62,19.2088,27.9,0.0,2.0,12.5,-0.10000000000000142,0.5999999999999979,-1.8999999999999986,0.5000000000000036,510.0,-180.0,0.3999999999999986,0.5999999999999979,270.59999999999854,-622.3000000000029,-0.9000000000000004,-0.5000000000000018,0.09999999999999964,1.3999999999999986,-0.7000000000000028,1.3999999999999986
ES,2019,22.0,20.7,14.1,26930.0,7.7,19626.2,28700.0,8.5,8.1,33.9,26.93,19.6262,28.7,0.0,-5.100000000000001,-7.100000000000001,-0.8000000000000007,-0.6999999999999993,-1.200000000000001,0.6999999999999975,310.0,-200.0,-0.9999999999999991,-1.3999999999999977,417.40000000000146,146.8000000000029,-0.40000000000000036,0.5,-1.3000000000000007,-1.4000000000000004,-2.0,-1.2999999999999972
ES,2020,22.8,21.0,15.5,23850.0,8.5,17386.0,25100.0,8.2,13.5,35.4,23.85,17.386,25.1,11.437059041960639,0.8000000000000007,5.900000000000002,0.3000000000000007,1.1000000000000014,1.4000000000000004,2.6000000000000014,-3080.0,-3390.0,0.7999999999999998,1.799999999999999,-2240.2000000000007,-2657.600000000002,-0.3000000000000007,0.09999999999999964,5.4,6.700000000000001,1.5,3.5
ES,2021,21.6,21.7,14.9,25440.0,8.3,19479.0,28300.0,9.9,14.3,33.5,25.44,19.479,28.3,5.532862978091348,-1.1999999999999993,-2.0,0.6999999999999993,0.3999999999999986,-0.5999999999999996,-2.0,1590.0,4670.0,-0.1999999999999993,-0.9999999999999991,2093.0,4333.200000000001,1.700000000000001,2.0000000000000018,0.8000000000000007,-4.6,-1.8999999999999986,-3.3999999999999986
ES,2022,22.1,20.4,13.0,26820.0,7.7,21735.1,31800.0,9.2,13.2,35.5,26.82,21.7351,31.8,0.4084663943557371,0.5,1.6999999999999993,-1.3000000000000007,-2.0,-1.9000000000000004,-1.3000000000000007,1380.0,-210.0,-0.6000000000000005,-0.40000000000000124,2256.0999999999985,163.09999999999854,-0.7000000000000011,-2.400000000000002,-1.1000000000000014,-1.9000000000000021,2.0,3.8999999999999986
ES,2023,22.6,20.2,12.2,27150.0,9.0,23349.0,34800.0,8.2,13.6,37.2,27.15,23.349,34.8,0.0,0.5,0.0,-0.1999999999999993,1.1000000000000014,-0.8000000000000007,1.0999999999999996,330.0,-1050.0,1.2999999999999998,1.9000000000000004,1613.9000000000015,-642.1999999999971,-1.0,-0.29999999999999893,0.40000000000000036,1.5000000000000018,1.7000000000000028,-0.29999999999999716
ES,2024,21.9,19.7,11.4,27800.0,8.3,24394.9,36400.0,7.8,14.2,35.9,27.8,24.3949,36.4,0.0,-0.7000000000000028,-1.2000000000000028,-0.5,-0.3000000000000007,-0.7999999999999989,1.7763568394002505e-15,650.0,320.0,-0.6999999999999993,-1.9999999999999991,1045.9000000000015,-568.0,-0.39999999999999947,0.6000000000000005,0.5999999999999996,0.1999999999999993,-1.3000000000000043,-3.000000000000007
FI,2015,7.0,12.4,9.4,40700.0,1.0,21426.5,30400.0,4.9,10.3,28.4,40.7,21.4265,30.4,8.22998872604284,,,,,,,,,,,,,,,,,,
FI,2016,6.8999999999999995,11.6,8.9,41640.0,1.2,21668.6,31000.0,4.4,10.9,29.4,41.64,21.6686,31.0,6.110484780157836,-0.10000000000000053,,-0.8000000000000007,,-0.5,,940.0,,0.19999999999999996,,242.09999999999854,,-0.5,,0.5999999999999996,,1.0,
FI,2017,6.7,11.5,8.7,42910.0,1.8,22078.3,32400.0,4.3,10.8,28.5,42.91,22.0783,32.4,3.2468996617812853,-0.1999999999999993,-0.09999999999999876,-0.09999999999999964,0.7000000000000011,-0.20000000000000107,0.29999999999999893,1270.0,330.0,0.6000000000000001,0.40000000000000013,409.7000000000007,167.60000000000218,-0.10000000000000053,0.39999999999999947,-0.09999999999999964,-0.6999999999999993,-0.8999999999999986,-1.8999999999999986
FI,2018,6.1,12.0,7.5,43360.0,2.2,22644.7,33400.0,4.3,10.7,27.2,43.36,22.6447,33.4,2.232243517474634,-0.6000000000000005,-0.40000000000000124,0.5,0.5999999999999996,-1.1999999999999993,-0.9999999999999982,450.0,-820.0,0.40000000000000013,-0.19999999999999996,566.4000000000015,156.70000000000073,0.0,0.10000000000000053,-0.10000000000000142,-1.7763568394002505e-15,-1.3000000000000007,-0.40000000000000213
FI,2019,6.4,11.6,6.8,43910.0,1.9,22902.2,34000.0,4.0,10.5,26.4,43.91,22.9022,34.0,0.992108229988726,0.3000000000000007,0.9000000000000012,-0.40000000000000036,-0.9000000000000004,-0.7000000000000002,0.4999999999999991,550.0,100.0,-0.30000000000000027,-0.7000000000000004,257.5,-308.90000000000146,-0.2999999999999998,-0.2999999999999998,-0.1999999999999993,-0.09999999999999787,-0.8000000000000007,0.5
FI,2020,6.8,12.2,7.7,42740.0,1.8,22799.5,34000.0,4.1,10.0,25.4,42.74,22.7995,34.0,3.6302142051860202,0.39999999999999947,0.09999999999999876,0.5999999999999996,1.0,0.9000000000000004,1.6000000000000005,-1170.0,-1720.0,-0.09999999999999987,0.2000000000000004,-102.70000000000073,-360.2000000000007,0.09999999999999964,0.39999999999999947,-0.5,-0.3000000000000007,-1.0,-0.1999999999999993
FI,2021,5.9,10.8,7.7,43800.0,1.1,24376.2,36200.0,4.3,8.2,23.5,43.8,24.3762,36.2,1.2401352874859075,-0.8999999999999995,-1.299999999999999,-1.3999999999999986,-1.9999999999999982,0.0,-0.9000000000000004,1060.0,2230.0,-0.7,-0.6000000000000001,1576.7000000000007,1679.4000000000015,0.20000000000000018,0.10000000000000053,-1.8000000000000007,-1.3000000000000007,-1.8999999999999986,-0.8999999999999986
FI,2022,6.1,12.7,6.8,44010.0,1.9,25703.8,38400.0,5.4,7.7,23.2,44.01,25.7038,38.4,0.7666290868094702,0.1999999999999993,1.0999999999999988,1.8999999999999986,3.299999999999997,-0.9000000000000004,-0.9000000000000004,210.0,-850.0,0.7999999999999998,1.4999999999999998,1327.5999999999985,-249.10000000000218,1.1000000000000005,0.9000000000000004,-0.4999999999999991,1.3000000000000016,-0.3000000000000007,1.5999999999999979
FI,2023,7.5,12.2,7.2,43280.0,2.8,27599.2,39700.0,5.5,9.5,26.0,43.28,27.5992,39.7,2.4126268320180384,1.4000000000000004,1.200000000000001,-0.5,-2.3999999999999986,0.40000000000000036,1.3000000000000007,-730.0,-940.0,0.8999999999999999,0.10000000000000009,1895.4000000000015,567.8000000000029,0.09999999999999964,-1.0000000000000009,1.7999999999999998,2.299999999999999,2.8000000000000007,3.1000000000000014
FI,2024,8.9,12.6,8.4,43330.0,3.7,28516.3,40800.0,5.4,11.2,27.3,43.33,28.5163,40.8,2.2998872604284104,1.4000000000000004,0.0,0.40000000000000036,0.9000000000000004,1.2000000000000002,0.7999999999999998,50.0,780.0,0.9000000000000004,4.440892098500626e-16,917.0999999999985,-978.3000000000029,-0.09999999999999964,-0.1999999999999993,1.6999999999999993,-0.10000000000000053,1.3000000000000007,-1.5
FR,2015,19.9,13.6,10.3,35370.0,6.8,20603.5,29500.0,5.7,8.9,32.8,35.37,20.6035,29.5,0.0,,,,,,,,,,,,,,,,,,
FR,2016,19.2,13.6,10.1,35540.0,6.7,20943.3,29900.0,5.2,8.8,31.8,35.54,20.9433,29.9,0.0,-0.6999999999999993,,0.0,,-0.20000000000000107,,170.0,,-0.09999999999999964,,339.7999999999993,,-0.5,,-0.09999999999999964,,-0.9999999999999964,
FR,2017,18.1,13.2,9.4,36140.0,6.3,21396.0,30600.0,5.0,9.1,29.6,36.14,21.396,30.6,0.0,-1.0999999999999979,-0.3999999999999986,-0.40000000000000036,-0.40000000000000036,-0.6999999999999993,-0.4999999999999982,600.0,430.0,-0.40000000000000036,-0.3000000000000007,452.7000000000007,112.90000000000146,-0.20000000000000018,0.2999999999999998,0.29999999999999893,0.3999999999999986,-2.1999999999999993,-1.2000000000000028
FR,2018,18.3,13.4,9.0,36570.0,6.7,21964.4,31500.0,4.7,9.1,31.4,36.57,21.9644,31.5,0.0,0.1999999999999993,1.2999999999999972,0.20000000000000107,0.6000000000000014,-0.40000000000000036,0.29999999999999893,430.0,-170.0,0.40000000000000036,0.8000000000000007,568.4000000000015,115.70000000000073,-0.2999999999999998,-0.09999999999999964,0.0,-0.29999999999999893,1.7999999999999972,3.9999999999999964
FR,2019,16.8,13.6,8.4,37160.0,7.3,22999.0,33200.0,5.5,8.4,30.6,37.16,22.999,33.2,0.0,-1.5,-1.6999999999999993,0.1999999999999993,-1.7763568394002505e-15,-0.5999999999999996,-0.1999999999999993,590.0,160.0,0.5999999999999996,0.1999999999999993,1034.5999999999985,466.1999999999971,0.7999999999999998,1.0999999999999996,-0.6999999999999993,-0.6999999999999993,-0.7999999999999972,-2.5999999999999943
FR,2020,18.5,14.2,8.0,34230.0,6.4,22048.7,31600.0,5.6,9.1,30.5,34.23,22.0487,31.6,7.884822389666308,1.6999999999999993,3.1999999999999993,0.5999999999999996,0.40000000000000036,-0.40000000000000036,0.1999999999999993,-2930.0,-3520.0,-0.8999999999999995,-1.4999999999999991,-950.2999999999993,-1984.8999999999978,0.09999999999999964,-0.7000000000000002,0.6999999999999993,1.3999999999999986,-0.10000000000000142,0.6999999999999957
FR,2021,16.6,14.3,7.9,36460.0,5.5,23127.5,33400.0,,10.1,27.6,36.46,23.1275,33.4,1.883745963401507,-1.8999999999999986,-3.599999999999998,0.10000000000000142,-0.4999999999999982,-0.09999999999999964,0.3000000000000007,2230.0,5160.0,-0.9000000000000004,-8.881784197001252e-16,1078.7999999999993,2029.0999999999985,,,1.0,0.3000000000000007,-2.8999999999999986,-2.799999999999997
FR,2022,21.7,15.6,7.3,37280.0,7.0,24599.7,35100.0,6.5,10.2,31.4,37.28,24.5997,35.1,0.0,5.099999999999998,6.9999999999999964,1.299999999999999,1.1999999999999975,-0.6000000000000005,-0.5000000000000009,820.0,-1410.0,1.5,2.4000000000000004,1472.2000000000007,393.40000000000146,,,0.09999999999999964,-0.9000000000000004,3.799999999999997,6.699999999999996
FR,2023,22.1,15.4,7.3,37730.0,6.6,26696.6,38100.0,6.5,10.0,29.4,37.73,26.6966,38.1,0.0,0.40000000000000213,-4.699999999999996,-0.1999999999999993,-1.4999999999999982,0.0,0.6000000000000005,450.0,-370.0,-0.40000000000000036,-1.9000000000000004,2096.899999999998,624.6999999999971,0.0,,-0.1999999999999993,-0.29999999999999893,-2.0,-5.799999999999997
FR,2024,21.8,15.9,7.4,38180.0,6.6,27457.0,39300.0,7.0,10.6,29.4,38.18,27.457,39.3,0.0,-0.3000000000000007,-0.7000000000000028,0.5,0.6999999999999993,0.10000000000000053,0.10000000000000053,450.0,0.0,0.0,0.40000000000000036,760.4000000000015,-1336.4999999999964,0.5,0.5,0.5999999999999996,0.7999999999999989,0.0,2.0
HR,2015,54.4,20.0,16.2,11760.0,8.4,11850.9,17100.0,7.2,29.9,59.8,11.76,11.8509,17.1,5.161290322580645,,,,,,,,,,,,,,,,,,
HR,2016,51.4,19.5,13.0,12320.0,7.3,12267.4,18000.0,6.4,26.4,57.7,12.32,12.2674,18.0,0.6451612903225806,-3.0,,-0.5,,-3.1999999999999993,,560.0,,-1.1000000000000005,,416.5,,-0.7999999999999998,,-3.5,,-2.0999999999999943,
HR,2017,43.9,20.0,11.1,12910.0,7.1,13015.9,19200.0,5.8,21.9,56.2,12.91,13.0159,19.2,0.0,-7.5,-4.5,0.5,1.0,-1.9000000000000004,1.299999999999999,590.0,30.0,-0.20000000000000018,0.9000000000000004,748.5,332.0,-0.6000000000000005,0.1999999999999993,-4.5,-1.0,-1.5,0.5999999999999943
HR,2018,42.7,19.3,8.3,13460.0,6.1,13705.5,20200.0,5.1,18.6,52.9,13.46,13.7055,20.2,0.0,-1.1999999999999957,6.300000000000004,-0.6999999999999993,-1.1999999999999993,-2.799999999999999,-0.8999999999999986,550.0,-40.0,-1.0,-0.7999999999999998,689.6000000000004,-58.899999999999636,-0.7000000000000002,-0.09999999999999964,-3.299999999999997,1.2000000000000028,-3.3000000000000043,-1.8000000000000043
HR,2019,35.5,18.3,6.6,14020.0,4.6,14594.1,21500.0,4.7,15.7,51.7,14.02,14.5941,21.5,0.0,-7.200000000000003,-6.000000000000007,-1.0,-0.3000000000000007,-1.700000000000001,1.0999999999999979,560.0,10.0,-1.5,-0.5,888.6000000000004,199.0,-0.39999999999999947,0.3000000000000007,-2.900000000000002,0.399999999999995,-1.1999999999999957,2.1000000000000085
HR,2020,33.5,18.3,7.4,12980.0,4.4,14484.6,20200.0,4.2,14.2,48.9,12.98,14.4846,20.2,7.417974322396576,-2.0,5.200000000000003,0.0,1.0,0.8000000000000007,2.5000000000000018,-1040.0,-1600.0,-0.1999999999999993,1.3000000000000007,-109.5,-998.1000000000004,-0.5,-0.10000000000000053,-1.5,1.4000000000000021,-2.8000000000000043,-1.6000000000000085
HR,2021,27.3,19.2,7.5,14750.0,3.5,16491.0,23600.0,4.5,16.6,46.5,14.75,16.491,23.6,0.0,-6.199999999999999,-4.199999999999999,0.8999999999999986,0.8999999999999986,0.09999999999999964,-0.7000000000000011,1770.0,2810.0,-0.9000000000000004,-0.7000000000000011,2006.3999999999996,2115.8999999999996,0.2999999999999998,0.7999999999999998,2.400000000000002,3.900000000000002,-2.3999999999999986,0.4000000000000057
HR,2022,26.6,18.0,6.8,15900.0,4.0,18210.2,26000.0,3.8,15.7,44.8,15.9,18.2102,26.0,0.0,-0.6999999999999993,5.5,-1.1999999999999993,-2.099999999999998,-0.7000000000000002,-0.7999999999999998,1150.0,-620.0,0.5,1.4000000000000004,1719.2000000000007,-287.1999999999989,-0.7000000000000002,-1.0,-0.9000000000000021,-3.3000000000000043,-1.7000000000000028,0.6999999999999957
HR,2023,22.0,19.3,6.1,16490.0,2.8,20127.2,29800.0,4.0,12.7,41.4,16.49,20.1272,29.8,0.0,-4.600000000000001,-3.900000000000002,1.3000000000000007,2.5,-0.7000000000000002,0.0,590.0,-560.0,-1.2000000000000002,-1.7000000000000002,1917.0,197.79999999999927,0.20000000000000018,0.9000000000000004,-3.0,-2.099999999999998,-3.3999999999999986,-1.6999999999999957
HR,2024,19.8,20.3,5.0,17060.0,2.0,21539.9,31100.0,3.7,9.4,34.9,17.06,21.539900000000003,31.1,0.0,-2.1999999999999993,2.400000000000002,1.0,-0.3000000000000007,-1.0999999999999996,-0.39999999999999947,570.0,-20.0,-0.7999999999999998,0.40000000000000036,1412.7000000000007,-504.2999999999993,-0.2999999999999998,-0.5,-3.299999999999999,-0.29999999999999893,-6.5,-3.1000000000000014
HU,2015,46.6,14.9,6.6,12530.0,24.1,11306.4,19400.0,8.5,21.7,72.2,12.53,11.3064,19.4,0.0,,,,,,,,,,,,,,,,,,
HU,2016,42.8,14.5,5.0,12880.0,20.6,11637.7,19600.0,8.8,19.0,50.8,12.88,11.6377,19.6,0.0,-3.8000000000000043,,-0.40000000000000036,,-1.5999999999999996,,350.0,,-3.5,,331.3000000000011,,0.3000000000000007,,-2.6999999999999993,,-21.400000000000006,
HU,2017,41.2,13.4,4.0,13460.0,16.1,12215.7,20400.0,10.7,15.7,31.5,13.46,12.2157,20.4,0.0,-1.5999999999999943,2.20000000000001,-1.0999999999999996,-0.6999999999999993,-1.0,0.5999999999999996,580.0,230.0,-4.5,-1.0,578.0,246.6999999999989,1.8999999999999986,1.5999999999999979,-3.3000000000000007,-0.6000000000000014,-19.299999999999997,2.1000000000000085
HU,2018,34.7,12.8,3.6,14240.0,11.9,12790.8,21900.0,9.6,12.8,33.3,14.24,12.7908,21.9,0.0,-6.5,-4.900000000000006,-0.5999999999999996,0.5,-0.3999999999999999,0.6000000000000001,780.0,200.0,-4.200000000000001,0.29999999999999893,575.0999999999985,-2.900000000001455,-1.0999999999999996,-2.9999999999999982,-2.8999999999999986,0.40000000000000213,1.7999999999999972,21.099999999999994
HU,2019,27.700000000000003,14.0,3.3,14980.0,10.8,13462.2,23200.0,3.9,10.9,32.9,14.98,13.4622,23.2,0.0,-7.0,-0.5,1.1999999999999993,1.799999999999999,-0.30000000000000027,0.09999999999999964,740.0,-40.0,-1.0999999999999996,3.1000000000000014,671.4000000000015,96.30000000000291,-5.699999999999999,-4.6,-1.9000000000000004,0.9999999999999982,-0.3999999999999986,-2.1999999999999957
HU,2020,27.4,13.9,4.1,14370.0,10.7,13491.7,22700.0,3.7,11.5,35.3,14.37,13.491700000000002,22.7,4.0720961281708945,-0.30000000000000426,6.699999999999996,-0.09999999999999964,-1.299999999999999,0.7999999999999998,1.1,-610.0,-1350.0,-0.10000000000000142,0.9999999999999982,29.5,-641.9000000000015,-0.19999999999999973,5.5,0.5999999999999996,2.5,2.3999999999999986,2.799999999999997
HU,2021,26.7,13.2,4.0,15470.0,10.5,14461.8,24800.0,2.7,11.4,34.9,15.47,14.461799999999998,24.8,0.0,-0.6999999999999993,-0.399999999999995,-0.7000000000000011,-0.6000000000000014,-0.09999999999999964,-0.8999999999999995,1100.0,1710.0,-0.1999999999999993,-0.09999999999999787,970.0999999999985,940.5999999999985,-1.0,-0.8000000000000003,-0.09999999999999964,-0.6999999999999993,-0.3999999999999986,-2.799999999999997
