geo,time,subjective_poverty,arop,unemployment_rate,real_gdp_pc,severe_mat_soc_deprivation,aic_pps_pc,gdp_pps_pc,housing_cost_overburden,arrears,unexpected_expenses,real_gdp_pc_k,aic_pps_pc_k,gdp_pps_pc_k,debt_to_income,arop_before_transfers,transfer_effect,pct_below_peak,ltu_rate,cum_gdp_shortfall_2008base,cum_gdp_shortfall_ownpeak,cum_wage_shortfall_2008base,cum_wage_shortfall_ownpeak,cum_excess_unemployment,cum_excess_ltu,cum_threshold_shortfall,gdp_years_below_2008,gdp_years_below_peak,gdp_longest_streak_2008,gdp_longest_streak_peak,gdp_cum_negative_years,wage_years_below_2008,wage_years_below_peak,wage_longest_streak_2008,wage_longest_streak_peak,wage_cum_negative_years,slope5_real_wage,slope5_real_gdp,slope5_unemployment,years_worst_quintile_unemp,years_worst_quintile_wage,share_worst_unemployment,share_worst_ltu,share_worst_real_wage,share_worst_real_gdp,share_worst_threshold,share_worst_composite
CZ,2023,13.4,9.8,2.6,21680.0,2.7,20493.2,35000.0,9.1,2.9,19.7,21.68,20.4932,35.0,51.52,34.2,24.4,1.6780045351473922,0.8,13.475177304964546,21.638442611087,26.177960648420935,56.55658837915202,1.1999999999999993,4.800000000000001,0.0,0.0,4.0,5.0,5.0,4.0,0.0,2.0,5.0,5.0,7.0,-0.0226747737590877,18.99999999997566,0.0800000000000124,0.0,1.0,0.0,0.0,0.0625,0.0,0.0,0.12
CZ,2024,14.2,9.5,2.6,21950.0,2.6,21409.1,36200.0,9.2,3.4,19.2,21.95,21.4091,36.2,52.36,35.5,26.0,0.4535147392290249,0.8,13.475177304964546,22.091957350316022,26.177960648420935,64.95157926409773,1.1999999999999993,4.800000000000001,0.0,0.0,5.0,5.0,5.0,4.0,0.0,3.0,5.0,5.0,8.0,-0.8634263020333276,178.99999999999633,-0.0200000000000098,0.0,1.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.08
DE,2015,7.6,16.7,4.4,41230.0,5.7,23061.9,35100.0,15.6,5.2,30.4,41.23,23.0619,35.1,81.39,43.9,27.2,0.0,2.1,6.282183316168897,6.282183316168897,0.0,22.76390567410901,0.0,0.0,1.6647808465604328,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,1.388410516335299,354.0000000000298,-0.260000000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.08333333333333333
DE,2016,6.8999999999999995,16.5,3.9,41880.0,4.7,23681.8,36000.0,15.8,4.2,30.0,41.88,23.6818,36.0,81.48,43.4,26.9,0.0,1.7,6.282183316168897,6.282183316168897,0.0,22.76390567410901,0.0,0.0,1.6647808465604328,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,1.8923534009357652,487.00000000015,-0.2900000000000893,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0
DE,2017,6.1,16.1,3.5,42960.0,3.7,24376.9,37500.0,14.5,4.4,29.3,42.96,24.376900000000003,37.5,81.25,42.1,26.0,0.0,1.6,6.282183316168897,6.282183316168897,0.0,22.76390567410901,0.0,0.0,1.6647808465604328,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,2.021563786507832,674.9999999999029,-0.3599999999999427,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
DE,2018,5.9,16.0,3.2,43390.0,3.4,25091.1,38500.0,14.2,4.6,28.1,43.39,25.091099999999997,38.5,80.14,42.0,26.0,0.0,1.4,6.282183316168897,6.282183316168897,0.0,22.76390567410901,0.0,0.0,1.6647808465604328,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,1.724832114177537,680.9999999998464,-0.3899999999999212,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0
DE,2019,5.1,14.8,2.9,43790.0,3.0,25507.3,39000.0,13.9,3.7,26.0,43.79,25.5073,39.0,81.73,41.1,26.3,0.0,1.2,6.282183316168897,6.282183316168897,0.0,22.76390567410901,0.0,0.0,1.6647808465604328,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,7.0,0.0,1.608159188531769,662.9999999999956,-0.3699999999999969,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0
DE,2020,5.7,16.1,3.6,42020.0,4.4,24546.0,38000.0,9.0,5.2,37.6,42.02,24.546,38.0,84.76,41.4,25.299999999999997,4.04201872573647,1.1,6.282183316168897,10.324202041905366,0.0,22.783048482422583,0.0,0.0,1.6647808465604328,0.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,7.0,1.0,1.269498614476989,110.99999999995224,-0.1199999999999806,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.0
DE,2021,6.699999999999999,16.0,3.6,43730.0,4.3,25935.9,40500.0,11.0,5.6,32.3,43.73,25.9359,40.5,86.06,43.7,27.700000000000003,0.1370175839232701,1.2,6.282183316168897,10.461219625828631,0.0,22.823792780351823,0.0,0.0,1.6647808465604328,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,7.0,2.0,0.8902863512701531,16.999999999996362,0.0600000000000333,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.041666666666666664
DE,2022,8.5,14.8,3.1,44230.0,6.2,28646.9,43300.0,11.9,5.9,33.9,44.23,28.6469,43.3,82.07,42.1,27.3,0.0,1.1,6.282183316168897,10.461219625828631,0.0,27.46400231167246,0.0,0.0,1.6647808465604328,0.0,0.0,2.0,2.0,2.0,0.0,3.0,0.0,7.0,3.0,-0.5191551221210831,162.00000000006963,0.0500000000000244,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.04
DE,2023,9.7,14.4,3.1,43450.0,6.9,29631.7,45100.0,13.0,8.3,35.0,43.45,29.6317,45.1,77.75,41.0,26.6,1.7635089305900973,1.0,6.282183316168897,12.224728556418723,0.0,31.9772181172289,0.0,0.0,1.6647808465604328,0.0,1.0,2.0,2.0,3.0,0.0,4.0,0.0,7.0,3.0,-1.3647498334118235,152.99999999993068,-0.0099999999999884,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.08
DE,2024,7.300000000000001,15.5,3.5,43110.0,6.2,30746.4,46400.0,12.0,7.2,32.2,43.11,30.7464,46.4,75.29,40.6,25.1,2.5322179516165497,1.0,6.282183316168897,14.75694650803527,0.0,33.621600614853236,0.0,0.0,1.6647808465604328,0.0,2.0,2.0,2.0,4.0,0.0,5.0,0.0,7.0,3.0,-0.7722950886248605,190.00000000003504,-0.0700000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.08
DK,2015,10.4,12.2,6.3,50810.0,3.2,23061.2,35200.0,15.1,6.3,26.5,50.81,23.0612,35.2,229.25,40.6,28.4,0.8972108445484689,1.6,23.503023210454472,23.503023210454472,0.0,3.836089650881035,5.599999999999999,6.800000000000001,0.0,7.0,7.0,7.0,7.0,2.0,0.0,0.0,0.0,3.0,2.0,0.786496604003063,359.00000000002916,-0.3900000000000325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043
DK,2016,10.0,11.9,6.0,51950.0,2.6,23446.3,36000.0,15.1,5.8,24.5,51.95,23.4463,36.0,224.9,40.3,28.4,0.0,1.2,23.503023210454472,23.503023210454472,0.0,3.836089650881035,5.599999999999999,7.4,0.0,0.0,0.0,7.0,7.0,2.0,0.0,0.0,0.0,3.0,2.0,1.266019842710186,644.0000000002005,-0.4700000000001288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043
DK,2017,9.4,12.4,5.8,53200.0,3.6,24479.3,38000.0,15.7,6.0,25.1,53.2,24.4793,38.0,218.34,40.5,28.1,0.0,1.2,23.503023210454472,23.503023210454472,0.0,3.836089650881035,5.599999999999999,8.0,0.0,0.0,0.0,7.0,7.0,2.0,0.0,0.0,0.0,3.0,2.0,1.273130575178099,873.9999999998535,-0.4099999999999516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043
DK,2018,9.3,12.7,5.1,53920.0,3.5,25301.7,38800.0,14.7,8.7,25.2,53.92,25.3017,38.8,211.96,39.2,26.500000000000004,0.0,1.0,23.503023210454472,23.503023210454472,0.0,3.836089650881035,5.599999999999999,8.4,0.0,0.0,0.0,7.0,7.0,2.0,0.0,0.0,0.0,3.0,2.0,1.1662670334481868,1000.9999999997876,-0.4099999999999245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
DK,2019,9.4,12.5,5.0,54630.0,3.8,25569.9,39400.0,15.6,7.3,22.9,54.63,25.5699,39.4,213.12,38.9,26.4,0.0,0.8,23.503023210454472,23.503023210454472,0.0,3.836089650881035,5.599999999999999,8.6,0.0,0.0,0.0,7.0,7.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0090536106027337,960.9999999999932,-0.3499999999999931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043
DK,2020,8.5,12.1,5.6,53540.0,3.5,25739.5,40100.0,14.1,7.7,22.7,53.54,25.7395,40.1,217.12,40.4,28.299999999999997,1.995240710232473,0.9,23.503023210454472,25.498263920686952,0.0,3.836089650881035,5.599999999999999,8.9,0.0,0.0,1.0,7.0,7.0,3.0,0.0,0.0,0.0,3.0,2.0,1.2137885115943678,460.9999999999509,-0.159999999999977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043
DK,2021,8.1,12.3,5.1,56780.0,3.1,27852.1,44200.0,15.5,6.3,19.5,56.78,27.8521,44.2,207.84,41.0,28.7,0.0,1.0,23.503023210454472,25.498263920686952,0.0,3.836089650881035,5.599999999999999,9.3,0.0,0.0,0.0,7.0,7.0,3.0,0.0,0.0,0.0,3.0,2.0,1.5436927134289475,678.0000000001463,-0.0899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
DK,2022,10.3,12.4,4.5,56530.0,3.2,28675.2,48500.0,14.7,6.7,20.2,56.53,28.6752,48.5,173.32,39.4,27.0,0.4402958788305741,0.5,23.503023210454472,25.93855979951752,0.0,10.031047839050473,5.599999999999999,9.3,0.0,0.0,1.0,7.0,7.0,4.0,0.0,1.0,0.0,3.0,3.0,0.1714964040537077,737.0000000002582,-0.1100000000000476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333
DK,2023,13.2,11.8,5.1,56770.0,4.9,29375.7,48400.0,15.4,7.8,23.1,56.77,29.3757,48.4,167.89,38.8,26.999999999999996,0.0176118351532229,0.5,23.503023210454472,25.95617163467074,0.0,15.989799530320669,5.599999999999999,9.3,0.0,0.0,2.0,7.0,7.0,4.0,0.0,2.0,0.0,3.0,3.0,-0.8496084934301231,726.9999999999093,-0.0899999999999619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664
DK,2024,12.8,11.6,6.2,58670.0,4.0,30354.4,50800.0,14.6,6.9,21.1,58.67,30.3544,50.8,167.58,37.9,26.299999999999997,0.0,0.8,23.503023210454472,25.95617163467074,0.0,18.696026537713664,5.599999999999999,9.5,0.0,0.0,0.0,7.0,7.0,4.0,0.0,3.0,0.0,3.0,3.0,-0.828355253185036,1024.999999999897,0.1199999999999413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664
EE,2015,16.200000000000003,21.6,6.4,18650.0,3.5,13380.0,21400.0,6.8,9.3,36.7,18.65,13.38,21.4,68.38,39.4,17.799999999999997,0.0,2.4,33.29525985151342,33.29525985151342,22.84450300205171,24.90614472857791,3.1000000000000014,8.899999999999999,10.948288081698465,0.0,0.0,4.0,4.0,1.0,0.0,0.0,5.0,6.0,3.0,3.4678131730528956,514.0000000000425,-1.4400000000001227,2.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.125,0.08333333333333333
EE,2016,15.4,21.7,6.8,19190.0,2.2,13928.1,22200.0,4.9,8.9,31.6,19.19,13.9281,22.2,69.13,39.7,18.000000000000004,0.0,2.2,33.29525985151342,33.29525985151342,22.84450300205171,24.90614472857791,3.1000000000000014,8.899999999999999,10.948288081698465,0.0,0.0,4.0,4.0,1.0,0.0,0.0,5.0,6.0,3.0,4.444681214259972,488.0000000001312,-0.8400000000001585,2.0,0.0,0.25,0.125,0.0,0.0,0.1111111111111111,0.08333333333333333
EE,2017,14.3,21.0,5.8,20270.0,4.0,14548.7,23700.0,4.8,7.3,36.3,20.27,14.5487,23.7,69.22,39.2,18.200000000000003,0.0,2.0,33.29525985151342,33.29525985151342,22.84450300205171,24.90614472857791,3.1000000000000014,8.899999999999999,10.948288081698465,0.0,0.0,4.0,4.0,1.0,0.0,0.0,5.0,6.0,3.0,4.72306459361621,618.9999999999093,-0.6099999999999434,2.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1,0.16666666666666666
EE,2018,13.9,21.9,5.4,20970.0,3.1,15516.2,25200.0,4.0,8.0,34.7,20.97,15.5162,25.2,65.75,38.7,16.800000000000004,0.0,1.3,33.29525985151342,33.29525985151342,22.84450300205171,24.90614472857791,3.1000000000000014,8.899999999999999,10.948288081698465,0.0,0.0,4.0,4.0,1.0,0.0,0.0,5.0,6.0,3.0,4.90072513829454,699.999999999834,-0.4399999999999078,2.0,0.0,0.2,0.1,0.0,0.0,0.09090909090909091,0.2
EE,2019,11.2,21.7,4.5,21650.0,2.6,16237.7,26400.0,4.4,8.5,31.4,21.65,16.2377,26.4,66.36,39.3,17.599999999999998,0.0,0.9,33.29525985151342,33.29525985151342,22.84450300205171,24.90614472857791,3.1000000000000014,8.899999999999999,10.948288081698465,0.0,0.0,4.0,4.0,1.0,0.0,0.0,5.0,6.0,3.0,5.606222317987641,777.9999999999882,-0.519999999999984,2.0,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,0.08333333333333333,0.041666666666666664
EE,2020,9.1,20.7,6.9,20960.0,2.3,16246.2,26000.0,4.4,5.7,30.5,20.96,16.2462,26.0,68.29,39.7,19.000000000000004,3.187066974595843,1.2,33.29525985151342,36.48232682610926,22.84450300205171,24.90614472857791,3.1000000000000014,8.899999999999999,10.948288081698465,0.0,1.0,4.0,4.0,2.0,0.0,0.0,5.0,6.0,3.0,6.0795670426033235,491.9999999999541,-0.1099999999999569,2.0,0.0,0.16666666666666666,0.08333333333333333,0.0,0.0,0.07692307692307693,0.041666666666666664
EE,2021,7.8,20.6,6.2,22670.0,1.9,17468.6,28200.0,4.4,5.7,27.1,22.67,17.4686,28.2,69.05,39.6,19.0,0.0,1.6,33.29525985151342,36.48232682610926,22.84450300205171,24.90614472857791,3.1000000000000014,8.899999999999999,10.948288081698465,0.0,0.0,4.0,4.0,2.0,0.0,0.0,5.0,6.0,3.0,6.603431481828127,479.00000000008595,0.2300000000000884,2.0,0.0,0.15384615384615385,0.07692307692307693,0.0,0.0,0.07142857142857142,0.12
EE,2022,9.5,22.8,5.6,22370.0,3.3,19154.8,30000.0,4.9,5.8,31.2,22.37,19.1548,30.0,67.83,39.4,16.599999999999998,1.3233348037053374,1.3,33.29525985151342,37.805661629814594,22.84450300205171,39.014400608872904,3.1000000000000014,8.899999999999999,10.948288081698465,0.0,1.0,4.0,4.0,3.0,0.0,1.0,5.0,6.0,4.0,2.4126206829548154,382.00000000011624,0.2100000000000887,2.0,0.0,0.14285714285714285,0.07142857142857142,0.0,0.0,0.06666666666666667,0.28
EE,2023,11.6,22.5,6.4,21210.0,2.5,19997.2,30600.0,7.6,5.8,30.4,21.21,19.9972,30.6,65.98,38.8,16.299999999999997,6.440229378032642,1.3,33.29525985151342,44.245891007847234,22.84450300205171,53.70325600478574,3.1000000000000014,8.899999999999999,10.948288081698465,0.0,2.0,4.0,4.0,4.0,0.0,2.0,5.0,6.0,5.0,-1.1102832382043193,52.99999999994929,0.2500000000000287,2.0,0.0,0.13333333333333333,0.06666666666666667,0.0,0.0,0.0625,0.24
EE,2024,9.9,20.2,7.6,21060.0,3.1,20716.4,31600.0,8.6,7.1,34.7,21.06,20.7164,31.6,66.1,39.7,19.500000000000004,7.101896779885311,1.8,33.29525985151342,51.34778778773254,22.84450300205171,64.33468426431872,3.1000000000000014,8.899999999999999,10.948288081698465,0.0,3.0,4.0,4.0,5.0,0.0,3.0,5.0,6.0,5.0,-2.319850629698797,-125.99999999992508,0.1599999999999257,3.0,0.0,0.1875,0.0625,0.0,0.0,0.058823529411764705,0.32
EL,2015,77.7,21.4,25.0,16100.0,17.6,14769.7,19100.0,45.5,49.3,53.4,16.1,14.7697,19.1,94.35,52.9,31.5,24.836601307189543,16.4,134.22035480859012,134.22035480859012,96.9435560822492,107.93471035908262,76.4,55.3,125.70948896982225,7.0,7.0,7.0,7.0,5.0,6.0,6.0,6.0,6.0,5.0,-3.423882196052227,-266.0000000000252,1.5600000000001302,5.0,5.0,0.7142857142857143,0.5714285714285714,0.625,0.0,0.625,0.5416666666666666
EL,2016,76.80000000000001,21.2,23.9,16160.0,18.4,14785.5,19100.0,40.5,47.9,53.6,16.16,14.7855,19.1,92.06,52.9,31.7,24.556489262371617,15.4,158.77684407096172,158.77684407096172,122.86983110601062,135.55691184356107,90.5,67.1,160.75720164950852,8.0,8.0,8.0,8.0,5.0,7.0,7.0,7.0,7.0,6.0,-2.4549518331306084,52.00000000002918,-0.4600000000003714,6.0,6.0,0.75,0.625,0.6666666666666666,0.0,0.6666666666666666,0.5416666666666666
EL,2017,77.19999999999999,20.2,21.8,16430.0,18.3,15372.2,19700.0,39.6,44.9,52.7,16.43,15.3722,19.7,88.09,50.8,30.6,23.295985060690946,14.3,182.07282913165267,182.07282913165267,148.8788878436918,163.26189504195926,102.5,77.8,195.67417497478635,9.0,9.0,9.0,9.0,5.0,8.0,8.0,8.0,8.0,7.0,-1.2380595483738612,138.99999999998292,-1.4699999999997797,7.0,7.0,0.7777777777777778,0.6666666666666666,0.7,0.0,0.7,0.5833333333333334
EL,2018,74.1,18.5,19.7,16810.0,16.1,15833.2,20200.0,39.5,43.0,50.4,16.81,15.8332,20.2,90.38,50.0,31.5,21.52194211017741,12.5,203.59477124183007,203.59477124183007,177.97844339851713,194.05737705750155,112.4,86.7,228.8579256439042,10.0,10.0,10.0,10.0,5.0,9.0,9.0,9.0,9.0,8.0,-1.4227281126285494,188.99999999994887,-1.6999999999996294,8.0,8.0,0.8,0.7,0.7272727272727273,0.0,0.7272727272727273,0.6
EL,2019,71.0,17.9,17.9,17210.0,15.8,16372.1,20800.0,36.2,41.4,47.8,17.21,16.3721,20.8,81.88,48.4,30.5,19.65452847805789,11.3,223.24929971988797,223.24929971988797,207.58214373363265,225.35700385333405,120.5,94.4,259.5768466681883,11.0,11.0,11.0,11.0,5.0,10.0,10.0,10.0,10.0,9.0,-1.619720704319612,286.99999999999005,-1.8399999999999652,9.0,9.0,0.8181818181818182,0.7272727272727273,0.75,0.0,0.75,0.5833333333333334
EL,2020,69.80000000000001,17.7,17.6,15660.0,14.9,15474.7,18900.0,33.3,36.9,50.7,15.66,15.4747,18.9,82.09,48.3,30.6,26.89075630252101,10.5,250.14005602240897,250.14005602240897,236.61180955756265,256.0825961379811,128.29999999999998,101.3,284.38941767384193,12.0,12.0,12.0,12.0,6.0,11.0,11.0,11.0,11.0,9.0,-0.9801425197770818,-22.00000000002079,-1.649999999999906,10.0,10.0,0.8333333333333334,0.75,0.7692307692307693,0.0,0.7692307692307693,0.5833333333333334
EL,2021,71.0,19.6,14.7,17110.0,13.9,16771.9,21200.0,28.8,36.4,46.3,17.11,16.771900000000002,21.2,76.31,48.2,28.6,20.121381886087768,9.2,270.26143790849676,270.26143790849676,264.9055045039008,286.0722175450362,133.2,106.9,309.88596725372486,13.0,13.0,13.0,13.0,6.0,12.0,12.0,12.0,12.0,9.0,-0.4499386686418332,20.9999999999955,-1.6300000000002872,11.0,11.0,0.8461538461538461,0.7692307692307693,0.7857142857142857,0.0,0.7857142857142857,0.56
EL,2022,68.4,18.8,12.5,18160.0,13.9,19402.0,24000.0,26.7,45.5,43.6,18.16,19.402,24.0,66.73,46.1,27.3,15.219421101774042,7.7,285.4808590102708,285.4808590102708,297.98909376585567,320.85173326770814,135.89999999999998,111.0,335.73562772257424,14.0,14.0,14.0,14.0,6.0,13.0,13.0,13.0,13.0,10.0,-0.665806202548414,260.0000000001049,-1.7600000000005511,12.0,12.0,0.8571428571428571,0.7857142857142857,0.8,0.0,0.8,0.6
EL,2023,67.0,18.9,11.1,18600.0,13.5,20701.1,26300.0,28.5,47.3,44.3,18.6,20.7011,26.3,60.53,45.1,26.200000000000003,13.165266106442576,6.2,298.6461251167134,298.6461251167134,331.6023726250777,356.16093858764714,137.2,113.6,360.5858761495233,15.0,15.0,15.0,15.0,6.0,14.0,14.0,14.0,14.0,11.0,-1.2073080486236434,527.9999999999296,-1.869999999999828,13.0,13.0,0.8666666666666667,0.8,0.8125,0.0,0.8125,0.6
EL,2024,66.7,19.6,10.1,19020.0,14.0,21309.9,27400.0,28.9,42.8,43.9,19.02,21.309900000000003,27.4,58.18,45.0,25.4,11.204481792717086,5.4,309.85060690943044,309.85060690943044,363.42567235662216,389.6801647799086,137.5,115.4,381.8136845043537,16.0,16.0,16.0,16.0,6.0,15.0,15.0,15.0,15.0,11.0,-1.0906851728111693,820.9999999999159,-1.8599999999997896,14.0,14.0,0.875,0.8125,0.8235294117647058,0.0,0.8235294117647058,0.68
ES,2015,35.2,22.1,22.1,24720.0,7.4,17581.9,25400.0,10.3,11.7,39.8,24.72,17.5819,25.4,106.67,47.0,24.9,4.037267080745342,11.4,45.18633540372672,45.18633540372672,14.7942069893827,36.50752626366251,31.40000000000001,38.7,48.15149914836908,7.0,7.0,7.0,7.0,5.0,4.0,6.0,4.0,6.0,4.0,-0.7161231773629334,109.0000000000116,0.1100000000000043,7.0,0.0,1.0,1.0,0.0,0.0,0.5,0.2916666666666667
ES,2016,35.6,22.3,19.6,25420.0,8.5,18045.3,26100.0,10.2,10.6,38.7,25.42,18.0453,26.1,101.8,46.8,24.499999999999996,1.3198757763975155,9.5,46.506211180124225,46.506211180124225,17.108416942853907,43.074009732273495,33.10000000000001,43.900000000000006,57.307519221582794,8.0,8.0,8.0,8.0,5.0,5.0,7.0,5.0,7.0,4.0,0.3766795536953431,513.0000000002042,-1.440000000000602,8.0,0.0,1.0,1.0,0.0,0.0,0.5555555555555556,0.2916666666666667
ES,2017,25.1,21.6,17.2,26110.0,8.3,18938.2,27400.0,9.8,9.3,36.6,26.11,18.9382,27.4,97.71,45.0,23.4,0.0,7.7,46.506211180124225,46.506211180124225,20.667206568728844,50.88507287328821,33.10000000000001,47.3,64.88239087007639,0.0,0.0,8.0,8.0,5.0,6.0,8.0,6.0,8.0,5.0,0.4362230072548331,728.99999999989,-2.269999999999658,9.0,0.0,1.0,1.0,0.0,0.0,0.6,0.2916666666666667
ES,2018,27.1,21.5,15.3,26620.0,8.7,19208.8,27900.0,8.9,9.4,35.9,26.62,19.2088,27.9,94.72,44.6,23.1,0.0,6.4,46.506211180124225,46.506211180124225,24.256353651398086,58.72649347109723,33.10000000000001,49.400000000000006,70.31816209372248,0.0,0.0,8.0,8.0,5.0,7.0,9.0,7.0,9.0,6.0,0.0536623723402582,716.9999999998744,-2.3299999999995475,10.0,0.0,1.0,1.0,0.0,0.0,0.6363636363636364,0.24
ES,2019,22.0,20.7,14.1,26930.0,7.7,19626.2,28700.0,8.5,8.1,33.9,26.93,19.6262,28.7,89.95,44.3,23.6,0.0,5.3,46.506211180124225,46.506211180124225,25.313187466166724,64.03560080100564,33.10000000000001,50.400000000000006,75.01975397867176,0.0,0.0,8.0,8.0,5.0,8.0,10.0,8.0,10.0,6.0,0.1803313694620855,561.9999999999949,-2.029999999999984,11.0,1.0,1.0,1.0,0.08333333333333333,0.0,0.6666666666666666,0.2916666666666667
ES,2020,22.8,21.0,15.5,23850.0,8.5,17386.0,25100.0,8.2,13.5,35.4,23.85,17.386,25.1,91.23,43.9,22.9,11.43705904196064,5.0,53.920807453416145,57.94327022208486,25.313187466166724,68.2618293244816,33.10000000000001,51.1,75.01975397867176,1.0,1.0,8.0,8.0,6.0,0.0,11.0,8.0,11.0,6.0,0.7182465701376892,-232.0000000000434,-1.1299999999998915,12.0,1.0,1.0,1.0,0.07692307692307693,0.0,0.6923076923076923,0.3333333333333333
ES,2021,21.6,21.7,14.9,25440.0,8.3,19479.0,28300.0,9.9,14.3,33.5,25.44,19.479,28.3,87.32,47.9,26.2,5.532862978091348,6.2,55.16304347826086,63.47613320017621,25.313187466166724,70.75748305764247,33.10000000000001,53.0,76.77680805774447,2.0,2.0,8.0,8.0,6.0,0.0,12.0,8.0,12.0,6.0,1.424601089004344,-411.0000000001063,-0.4400000000000088,13.0,1.0,1.0,1.0,0.07142857142857142,0.0,0.7142857142857143,0.36
ES,2022,22.1,20.4,13.0,26820.0,7.7,21735.1,31800.0,9.2,13.2,35.5,26.82,21.7351,31.8,82.92,44.8,24.4,0.4084663943557371,5.1,55.16304347826086,63.88459959453195,26.97473385088449,76.67130295750002,33.10000000000001,53.8,80.82324625430572,0.0,3.0,8.0,8.0,6.0,1.0,13.0,8.0,13.0,7.0,0.6668654992651247,-109.0000000000007,-0.3800000000000956,14.0,2.0,1.0,1.0,0.13333333333333333,0.0,0.7333333333333333,0.32
ES,2023,22.6,20.2,12.2,27150.0,9.0,23349.0,34800.0,8.2,13.6,37.2,27.15,23.349,34.8,73.48,42.6,22.4,0.0,4.3,55.16304347826086,63.88459959453195,27.072144865557576,81.02098748731288,33.10000000000001,53.8,80.82324625430572,0.0,0.0,8.0,8.0,6.0,2.0,14.0,8.0,14.0,7.0,0.0231254223810207,340.9999999999272,-0.6299999999999295,15.0,2.0,1.0,1.0,0.125,0.0,0.75,0.28
ES,2024,21.9,19.7,11.4,27800.0,8.3,24394.9,36400.0,7.8,14.2,35.9,27.8,24.3949,36.4,68.84,42.6,22.9,0.0,3.8,55.16304347826086,63.88459959453195,27.072144865557576,83.73495936448296,33.10000000000001,53.8,80.82324625430572,0.0,0.0,8.0,8.0,6.0,0.0,15.0,8.0,15.0,7.0,0.1170482495958965,960.9999999999044,-1.0899999999998602,16.0,2.0,1.0,1.0,0.11764705882352941,0.0,0.7647058823529411,0.36
FI,2015,7.0,12.4,9.4,40700.0,1.0,21426.5,30400.0,4.9,10.3,28.4,40.7,21.4265,30.4,107.82,43.4,31.0,8.22998872604284,2.9,49.08680947012401,49.08680947012401,0.0,3.949974581529503,1.7999999999999972,4.0,0.0,7.0,7.0,7.0,7.0,4.0,0.0,4.0,0.0,4.0,3.0,-0.1798497082503583,-449.0000000000362,0.3600000000000302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043
FI,2016,6.8999999999999995,11.6,8.9,41640.0,1.2,21668.6,31000.0,4.4,10.9,29.4,41.64,21.6686,31.0,110.76,43.7,32.1,6.110484780157836,2.9,55.19729425028184,55.19729425028184,0.0,3.949974581529503,2.399999999999997,5.2,0.0,8.0,8.0,8.0,8.0,4.0,0.0,0.0,0.0,4.0,3.0,0.2615268078415041,-27.9999999999399,0.3100000000000692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043
FI,2017,6.7,11.5,8.7,42910.0,1.8,22078.3,32400.0,4.3,10.8,28.5,42.91,22.0783,32.4,113.1,43.7,32.2,3.2468996617812853,2.6,58.44419391206313,58.44419391206313,0.0,5.3294004437917835,2.7999999999999954,6.1000000000000005,0.0,9.0,9.0,9.0,9.0,4.0,0.0,1.0,0.0,4.0,4.0,0.2231469843558182,476.9999999998843,0.1000000000000082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043
