freq,unit,nace_r2,na_item,geo,time,value,geo_label
A,THS_HW,TOTAL,SAL_DC,SI,2005,1252866.0,Slovenia
A,THS_HW,TOTAL,SAL_DC,SI,2006,1255804.0,Slovenia
A,THS_HW,TOTAL,SAL_DC,SI,2007,1292109.0,Slovenia
A,THS_HW,TOTAL,SAL_DC,SI,2008,1337988.0,Slovenia
A,THS_HW,TOTAL,SAL_DC,SI,2009,1313603.0,Slovenia
A,THS_HW,TOTAL,SAL_DC,SI,2010,1292774.0,Slovenia
A,THS_HW,TOTAL,SAL_DC,SI,2011,1255123.0,Slovenia
A,THS_HW,TOTAL,SAL_DC,SI,2012,1221765.0,Slovenia
A,THS_HW,TOTAL,SAL_DC,SI,2013,1202429.0,Slovenia
A,THS_HW,TOTAL,SAL_DC,SI,2014,1220744.0,Slovenia
A,THS_HW,TOTAL,SAL_DC,SI,2015,1245183.0,Slovenia
A,THS_HW,TOTAL,SAL_DC,SI,2016,1241134.0,Slovenia
A,THS_HW,TOTAL,SAL_DC,SI,2017,1259702.0,Slovenia
A,THS_HW,TOTAL,SAL_DC,SI,2018,1288126.0,Slovenia
A,THS_HW,TOTAL,SAL_DC,SI,2019,1320704.0,Slovenia
A,THS_HW,TOTAL,SAL_DC,SI,2020,1259026.0,Slovenia
A,THS_HW,TOTAL,SAL_DC,SI,2021,1329531.0,Slovenia
A,THS_HW,TOTAL,SAL_DC,SI,2022,1367476.0,Slovenia
A,THS_HW,TOTAL,SAL_DC,SI,2023,1372414.0,Slovenia
A,THS_HW,TOTAL,SAL_DC,SI,2024,1395071.0,Slovenia
A,THS_HW,TOTAL,SAL_DC,SK,2000,3167642.0,Slovakia
A,THS_HW,TOTAL,SAL_DC,SK,2001,3148378.0,Slovakia
A,THS_HW,TOTAL,SAL_DC,SK,2002,3045613.0,Slovakia
A,THS_HW,TOTAL,SAL_DC,SK,2003,2952162.0,Slovakia
A,THS_HW,TOTAL,SAL_DC,SK,2004,2955371.0,Slovakia
A,THS_HW,TOTAL,SAL_DC,SK,2005,3045567.0,Slovakia
A,THS_HW,TOTAL,SAL_DC,SK,2006,3100225.0,Slovakia
A,THS_HW,TOTAL,SAL_DC,SK,2007,3161706.0,Slovakia
A,THS_HW,TOTAL,SAL_DC,SK,2008,3233451.0,Slovakia
A,THS_HW,TOTAL,SAL_DC,SK,2009,3093648.0,Slovakia
A,THS_HW,TOTAL,SAL_DC,SK,2010,3100701.0,Slovakia
A,THS_HW,TOTAL,SAL_DC,SK,2011,3160608.0,Slovakia
A,THS_HW,TOTAL,SAL_DC,SK,2012,3171328.0,Slovakia
A,THS_HW,TOTAL,SAL_DC,SK,2013,3127065.0,Slovakia
A,THS_HW,TOTAL,SAL_DC,SK,2014,3177458.0,Slovakia
A,THS_HW,TOTAL,SAL_DC,SK,2015,3248499.0,Slovakia
A,THS_HW,TOTAL,SAL_DC,SK,2016,3311962.0,Slovakia
A,THS_HW,TOTAL,SAL_DC,SK,2017,3342011.0,Slovakia
A,THS_HW,TOTAL,SAL_DC,SK,2018,3399503.0,Slovakia
A,THS_HW,TOTAL,SAL_DC,SK,2019,3397413.0,Slovakia
A,THS_HW,TOTAL,SAL_DC,SK,2020,3115098.0,Slovakia
A,THS_HW,TOTAL,SAL_DC,SK,2021,3111003.0,Slovakia
A,THS_HW,TOTAL,SAL_DC,SK,2022,3208988.0,Slovakia
A,THS_HW,TOTAL,SAL_DC,SK,2023,3227849.0,Slovakia
A,THS_HW,TOTAL,SAL_DC,SK,2024,3229040.0,Slovakia
A,THS_PER,TOTAL,SAL_DC,AT,2000,3244.06,Austria
A,THS_PER,TOTAL,SAL_DC,AT,2001,3265.37,Austria
A,THS_PER,TOTAL,SAL_DC,AT,2002,3258.52,Austria
A,THS_PER,TOTAL,SAL_DC,AT,2003,3275.86,Austria
A,THS_PER,TOTAL,SAL_DC,AT,2004,3290.8,Austria
A,THS_PER,TOTAL,SAL_DC,AT,2005,3329.08,Austria
A,THS_PER,TOTAL,SAL_DC,AT,2006,3385.39,Austria
A,THS_PER,TOTAL,SAL_DC,AT,2007,3453.74,Austria
A,THS_PER,TOTAL,SAL_DC,AT,2008,3519.68,Austria
A,THS_PER,TOTAL,SAL_DC,AT,2009,3495.05,Austria
A,THS_PER,TOTAL,SAL_DC,AT,2010,3525.48,Austria
A,THS_PER,TOTAL,SAL_DC,AT,2011,3589.96,Austria
A,THS_PER,TOTAL,SAL_DC,AT,2012,3641.34,Austria
A,THS_PER,TOTAL,SAL_DC,AT,2013,3666.59,Austria
A,THS_PER,TOTAL,SAL_DC,AT,2014,3701.29,Austria
A,THS_PER,TOTAL,SAL_DC,AT,2015,3742.39,Austria
A,THS_PER,TOTAL,SAL_DC,AT,2016,3799.41,Austria
A,THS_PER,TOTAL,SAL_DC,AT,2017,3871.19,Austria
A,THS_PER,TOTAL,SAL_DC,AT,2018,3956.42,Austria
A,THS_PER,TOTAL,SAL_DC,AT,2019,4010.57,Austria
A,THS_PER,TOTAL,SAL_DC,AT,2020,3930.55,Austria
A,THS_PER,TOTAL,SAL_DC,AT,2021,4003.52,Austria
A,THS_PER,TOTAL,SAL_DC,AT,2022,4123.93,Austria
A,THS_PER,TOTAL,SAL_DC,AT,2023,4170.14,Austria
A,THS_PER,TOTAL,SAL_DC,AT,2024,4176.05,Austria
A,THS_PER,TOTAL,SAL_DC,BE,2000,3407.8,Belgium
A,THS_PER,TOTAL,SAL_DC,BE,2001,3470.2,Belgium
A,THS_PER,TOTAL,SAL_DC,BE,2002,3486.5,Belgium
A,THS_PER,TOTAL,SAL_DC,BE,2003,3482.9,Belgium
A,THS_PER,TOTAL,SAL_DC,BE,2004,3521.1,Belgium
A,THS_PER,TOTAL,SAL_DC,BE,2005,3578.7,Belgium
A,THS_PER,TOTAL,SAL_DC,BE,2006,3622.3,Belgium
A,THS_PER,TOTAL,SAL_DC,BE,2007,3687.8,Belgium
A,THS_PER,TOTAL,SAL_DC,BE,2008,3756.0,Belgium
A,THS_PER,TOTAL,SAL_DC,BE,2009,3743.8,Belgium
A,THS_PER,TOTAL,SAL_DC,BE,2010,3769.3,Belgium
A,THS_PER,TOTAL,SAL_DC,BE,2011,3817.3,Belgium
A,THS_PER,TOTAL,SAL_DC,BE,2012,3820.2,Belgium
A,THS_PER,TOTAL,SAL_DC,BE,2013,3802.8,Belgium
A,THS_PER,TOTAL,SAL_DC,BE,2014,3813.0,Belgium
A,THS_PER,TOTAL,SAL_DC,BE,2015,3841.3,Belgium
A,THS_PER,TOTAL,SAL_DC,BE,2016,3886.8,Belgium
A,THS_PER,TOTAL,SAL_DC,BE,2017,3943.6,Belgium
A,THS_PER,TOTAL,SAL_DC,BE,2018,4000.0,Belgium
A,THS_PER,TOTAL,SAL_DC,BE,2019,4061.7,Belgium
A,THS_PER,TOTAL,SAL_DC,BE,2020,4040.6,Belgium
A,THS_PER,TOTAL,SAL_DC,BE,2021,4097.1,Belgium
A,THS_PER,TOTAL,SAL_DC,BE,2022,4175.7,Belgium
A,THS_PER,TOTAL,SAL_DC,BE,2023,4204.3,Belgium
A,THS_PER,TOTAL,SAL_DC,BE,2024,4209.1,Belgium
A,THS_PER,TOTAL,SAL_DC,BG,2000,2325.35,Bulgaria
A,THS_PER,TOTAL,SAL_DC,BG,2001,2272.39,Bulgaria
A,THS_PER,TOTAL,SAL_DC,BG,2002,2280.61,Bulgaria
A,THS_PER,TOTAL,SAL_DC,BG,2003,2364.99,Bulgaria
A,THS_PER,TOTAL,SAL_DC,BG,2004,2431.9,Bulgaria
A,THS_PER,TOTAL,SAL_DC,BG,2005,2522.95,Bulgaria
A,THS_PER,TOTAL,SAL_DC,BG,2006,2631.12,Bulgaria
A,THS_PER,TOTAL,SAL_DC,BG,2007,2740.44,Bulgaria
A,THS_PER,TOTAL,SAL_DC,BG,2008,2806.51,Bulgaria
A,THS_PER,TOTAL,SAL_DC,BG,2009,2747.62,Bulgaria
A,THS_PER,TOTAL,SAL_DC,BG,2010,2627.53,Bulgaria
A,THS_PER,TOTAL,SAL_DC,BG,2011,2587.05,Bulgaria
A,THS_PER,TOTAL,SAL_DC,BG,2012,2539.93,Bulgaria
A,THS_PER,TOTAL,SAL_DC,BG,2013,2511.05,Bulgaria
A,THS_PER,TOTAL,SAL_DC,BG,2014,2506.23,Bulgaria
A,THS_PER,TOTAL,SAL_DC,BG,2015,2530.85,Bulgaria
A,THS_PER,TOTAL,SAL_DC,BG,2016,2576.08,Bulgaria
A,THS_PER,TOTAL,SAL_DC,BG,2017,2584.39,Bulgaria
A,THS_PER,TOTAL,SAL_DC,BG,2018,2605.95,Bulgaria
A,THS_PER,TOTAL,SAL_DC,BG,2019,2646.2,Bulgaria
A,THS_PER,TOTAL,SAL_DC,BG,2020,2573.29,Bulgaria
A,THS_PER,TOTAL,SAL_DC,BG,2021,2598.15,Bulgaria
A,THS_PER,TOTAL,SAL_DC,BG,2022,2609.12,Bulgaria
A,THS_PER,TOTAL,SAL_DC,BG,2023,2647.26,Bulgaria
A,THS_PER,TOTAL,SAL_DC,BG,2024,2671.96,Bulgaria
A,THS_PER,TOTAL,SAL_DC,CY,2000,241.73,Cyprus
A,THS_PER,TOTAL,SAL_DC,CY,2001,248.3,Cyprus
A,THS_PER,TOTAL,SAL_DC,CY,2002,255.48,Cyprus
A,THS_PER,TOTAL,SAL_DC,CY,2003,262.58,Cyprus
A,THS_PER,TOTAL,SAL_DC,CY,2004,273.86,Cyprus
A,THS_PER,TOTAL,SAL_DC,CY,2005,286.9,Cyprus
A,THS_PER,TOTAL,SAL_DC,CY,2006,298.76,Cyprus
A,THS_PER,TOTAL,SAL_DC,CY,2007,322.89,Cyprus
A,THS_PER,TOTAL,SAL_DC,CY,2008,343.42,Cyprus
A,THS_PER,TOTAL,SAL_DC,CY,2009,346.45,Cyprus
A,THS_PER,TOTAL,SAL_DC,CY,2010,355.38,Cyprus
A,THS_PER,TOTAL,SAL_DC,CY,2011,358.52,Cyprus
A,THS_PER,TOTAL,SAL_DC,CY,2012,347.11,Cyprus
A,THS_PER,TOTAL,SAL_DC,CY,2013,326.16,Cyprus
A,THS_PER,TOTAL,SAL_DC,CY,2014,319.39,Cyprus
A,THS_PER,TOTAL,SAL_DC,CY,2015,324.85,Cyprus
A,THS_PER,TOTAL,SAL_DC,CY,2016,340.38,Cyprus
A,THS_PER,TOTAL,SAL_DC,CY,2017,359.96,Cyprus
A,THS_PER,TOTAL,SAL_DC,CY,2018,381.86,Cyprus
A,THS_PER,TOTAL,SAL_DC,CY,2019,400.82,Cyprus
A,THS_PER,TOTAL,SAL_DC,CY,2020,398.27,Cyprus
A,THS_PER,TOTAL,SAL_DC,CY,2021,411.02,Cyprus
A,THS_PER,TOTAL,SAL_DC,CY,2022,429.09,Cyprus
A,THS_PER,TOTAL,SAL_DC,CY,2023,443.28,Cyprus
A,THS_PER,TOTAL,SAL_DC,CY,2024,455.5,Cyprus
A,THS_PER,TOTAL,SAL_DC,CZ,2000,4154.91,Czechia
A,THS_PER,TOTAL,SAL_DC,CZ,2001,4141.32,Czechia
A,THS_PER,TOTAL,SAL_DC,CZ,2002,4123.2,Czechia
A,THS_PER,TOTAL,SAL_DC,CZ,2003,4035.03,Czechia
A,THS_PER,TOTAL,SAL_DC,CZ,2004,4052.88,Czechia
A,THS_PER,TOTAL,SAL_DC,CZ,2005,4180.3,Czechia
A,THS_PER,TOTAL,SAL_DC,CZ,2006,4234.09,Czechia
A,THS_PER,TOTAL,SAL_DC,CZ,2007,4329.8,Czechia
A,THS_PER,TOTAL,SAL_DC,CZ,2008,4444.99,Czechia
A,THS_PER,TOTAL,SAL_DC,CZ,2009,4336.12,Czechia
A,THS_PER,TOTAL,SAL_DC,CZ,2010,4251.4,Czechia
A,THS_PER,TOTAL,SAL_DC,CZ,2011,4230.93,Czechia
A,THS_PER,TOTAL,SAL_DC,CZ,2012,4261.22,Czechia
A,THS_PER,TOTAL,SAL_DC,CZ,2013,4303.73,Czechia
A,THS_PER,TOTAL,SAL_DC,CZ,2014,4340.59,Czechia
A,THS_PER,TOTAL,SAL_DC,CZ,2015,4423.97,Czechia
A,THS_PER,TOTAL,SAL_DC,CZ,2016,4462.32,Czechia
A,THS_PER,TOTAL,SAL_DC,CZ,2017,4532.86,Czechia
A,THS_PER,TOTAL,SAL_DC,CZ,2018,4594.36,Czechia
A,THS_PER,TOTAL,SAL_DC,CZ,2019,4598.01,Czechia
A,THS_PER,TOTAL,SAL_DC,CZ,2020,4496.35,Czechia
A,THS_PER,TOTAL,SAL_DC,CZ,2021,4541.05,Czechia
A,THS_PER,TOTAL,SAL_DC,CZ,2022,4577.74,Czechia
A,THS_PER,TOTAL,SAL_DC,CZ,2023,4639.86,Czechia
A,THS_PER,TOTAL,SAL_DC,CZ,2024,4666.08,Czechia
A,THS_PER,TOTAL,SAL_DC,DE,2000,35963.0,Germany
A,THS_PER,TOTAL,SAL_DC,DE,2001,35837.0,Germany
A,THS_PER,TOTAL,SAL_DC,DE,2002,35612.0,Germany
A,THS_PER,TOTAL,SAL_DC,DE,2003,35112.0,Germany
A,THS_PER,TOTAL,SAL_DC,DE,2004,35110.0,Germany
A,THS_PER,TOTAL,SAL_DC,DE,2005,34941.0,Germany
A,THS_PER,TOTAL,SAL_DC,DE,2006,35172.0,Germany
A,THS_PER,TOTAL,SAL_DC,DE,2007,35812.0,Germany
A,THS_PER,TOTAL,SAL_DC,DE,2008,36372.0,Germany
A,THS_PER,TOTAL,SAL_DC,DE,2009,36410.0,Germany
A,THS_PER,TOTAL,SAL_DC,DE,2010,36581.0,Germany
A,THS_PER,TOTAL,SAL_DC,DE,2011,37039.0,Germany
A,THS_PER,TOTAL,SAL_DC,DE,2012,37538.0,Germany
A,THS_PER,TOTAL,SAL_DC,DE,2013,37877.0,Germany
A,THS_PER,TOTAL,SAL_DC,DE,2014,38290.0,Germany
A,THS_PER,TOTAL,SAL_DC,DE,2015,38723.0,Germany
A,THS_PER,TOTAL,SAL_DC,DE,2016,39326.0,Germany
A,THS_PER,TOTAL,SAL_DC,DE,2017,39997.0,Germany
A,THS_PER,TOTAL,SAL_DC,DE,2018,40649.0,Germany
A,THS_PER,TOTAL,SAL_DC,DE,2019,41145.0,Germany
A,THS_PER,TOTAL,SAL_DC,DE,2020,40927.0,Germany
A,THS_PER,TOTAL,SAL_DC,DE,2021,41097.0,Germany
A,THS_PER,TOTAL,SAL_DC,DE,2022,41742.0,Germany
A,THS_PER,TOTAL,SAL_DC,DE,2023,42098.0,Germany
A,THS_PER,TOTAL,SAL_DC,DE,2024,42220.0,Germany
A,THS_PER,TOTAL,SAL_DC,DK,2000,2549.71,Denmark
A,THS_PER,TOTAL,SAL_DC,DK,2001,2579.97,Denmark
A,THS_PER,TOTAL,SAL_DC,DK,2002,2576.57,Denmark
A,THS_PER,TOTAL,SAL_DC,DK,2003,2553.51,Denmark
A,THS_PER,TOTAL,SAL_DC,DK,2004,2548.78,Denmark
A,THS_PER,TOTAL,SAL_DC,DK,2005,2588.68,Denmark
A,THS_PER,TOTAL,SAL_DC,DK,2006,2650.82,Denmark
A,THS_PER,TOTAL,SAL_DC,DK,2007,2716.95,Denmark
A,THS_PER,TOTAL,SAL_DC,DK,2008,2754.5,Denmark
A,THS_PER,TOTAL,SAL_DC,DK,2009,2667.76,Denmark
A,THS_PER,TOTAL,SAL_DC,DK,2010,2605.8,Denmark
A,THS_PER,TOTAL,SAL_DC,DK,2011,2603.05,Denmark
A,THS_PER,TOTAL,SAL_DC,DK,2012,2585.76,Denmark
A,THS_PER,TOTAL,SAL_DC,DK,2013,2588.55,Denmark
A,THS_PER,TOTAL,SAL_DC,DK,2014,2606.35,Denmark
A,THS_PER,TOTAL,SAL_DC,DK,2015,2643.54,Denmark
A,THS_PER,TOTAL,SAL_DC,DK,2016,2693.15,Denmark
A,THS_PER,TOTAL,SAL_DC,DK,2017,2735.66,Denmark
A,THS_PER,TOTAL,SAL_DC,DK,2018,2780.13,Denmark
A,THS_PER,TOTAL,SAL_DC,DK,2019,2823.0,Denmark
A,THS_PER,TOTAL,SAL_DC,DK,2020,2792.48,Denmark
A,THS_PER,TOTAL,SAL_DC,DK,2021,2860.1,Denmark
A,THS_PER,TOTAL,SAL_DC,DK,2022,2981.21,Denmark
A,THS_PER,TOTAL,SAL_DC,DK,2023,3019.38,Denmark
A,THS_PER,TOTAL,SAL_DC,DK,2024,3043.29,Denmark
A,THS_PER,TOTAL,SAL_DC,EE,2000,534.5,Estonia
A,THS_PER,TOTAL,SAL_DC,EE,2001,541.1,Estonia
A,THS_PER,TOTAL,SAL_DC,EE,2002,542.3,Estonia
A,THS_PER,TOTAL,SAL_DC,EE,2003,548.1,Estonia
A,THS_PER,TOTAL,SAL_DC,EE,2004,540.9,Estonia
A,THS_PER,TOTAL,SAL_DC,EE,2005,564.1,Estonia
A,THS_PER,TOTAL,SAL_DC,EE,2006,589.4,Estonia
A,THS_PER,TOTAL,SAL_DC,EE,2007,583.5,Estonia
A,THS_PER,TOTAL,SAL_DC,EE,2008,591.0,Estonia
A,THS_PER,TOTAL,SAL_DC,EE,2009,527.9,Estonia
A,THS_PER,TOTAL,SAL_DC,EE,2010,501.0,Estonia
A,THS_PER,TOTAL,SAL_DC,EE,2011,532.7,Estonia
A,THS_PER,TOTAL,SAL_DC,EE,2012,539.7,Estonia
A,THS_PER,TOTAL,SAL_DC,EE,2013,544.6,Estonia
A,THS_PER,TOTAL,SAL_DC,EE,2014,549.4,Estonia
A,THS_PER,TOTAL,SAL_DC,EE,2015,564.6,Estonia
A,THS_PER,TOTAL,SAL_DC,EE,2016,565.2,Estonia
A,THS_PER,TOTAL,SAL_DC,EE,2017,575.5,Estonia
A,THS_PER,TOTAL,SAL_DC,EE,2018,579.4,Estonia
A,THS_PER,TOTAL,SAL_DC,EE,2019,585.59,Estonia
A,THS_PER,TOTAL,SAL_DC,EE,2020,570.16,Estonia
A,THS_PER,TOTAL,SAL_DC,EE,2021,568.73,Estonia
A,THS_PER,TOTAL,SAL_DC,EE,2022,597.95,Estonia
A,THS_PER,TOTAL,SAL_DC,EE,2023,612.79,Estonia
A,THS_PER,TOTAL,SAL_DC,EE,2024,608.63,Estonia
A,THS_PER,TOTAL,SAL_DC,EL,2000,2682.61,Greece
A,THS_PER,TOTAL,SAL_DC,EL,2001,2734.33,Greece
A,THS_PER,TOTAL,SAL_DC,EL,2002,2846.98,Greece
A,THS_PER,TOTAL,SAL_DC,EL,2003,2899.45,Greece
A,THS_PER,TOTAL,SAL_DC,EL,2004,3005.57,Greece
A,THS_PER,TOTAL,SAL_DC,EL,2005,2983.53,Greece
A,THS_PER,TOTAL,SAL_DC,EL,2006,3070.72,Greece
A,THS_PER,TOTAL,SAL_DC,EL,2007,3151.04,Greece
A,THS_PER,TOTAL,SAL_DC,EL,2008,3212.39,Greece
A,THS_PER,TOTAL,SAL_DC,EL,2009,3186.54,Greece
A,THS_PER,TOTAL,SAL_DC,EL,2010,3138.25,Greece
A,THS_PER,TOTAL,SAL_DC,EL,2011,3001.99,Greece
A,THS_PER,TOTAL,SAL_DC,EL,2012,2850.29,Greece
A,THS_PER,TOTAL,SAL_DC,EL,2013,2852.7,Greece
A,THS_PER,TOTAL,SAL_DC,EL,2014,2998.74,Greece
A,THS_PER,TOTAL,SAL_DC,EL,2015,2978.99,Greece
A,THS_PER,TOTAL,SAL_DC,EL,2016,3154.02,Greece
A,THS_PER,TOTAL,SAL_DC,EL,2017,3149.11,Greece
A,THS_PER,TOTAL,SAL_DC,EL,2018,3377.2,Greece
A,THS_PER,TOTAL,SAL_DC,EL,2019,3478.73,Greece
A,THS_PER,TOTAL,SAL_DC,EL,2020,3344.7,Greece
A,THS_PER,TOTAL,SAL_DC,EL,2021,3534.67,Greece
A,THS_PER,TOTAL,SAL_DC,EL,2022,3687.3,Greece
A,THS_PER,TOTAL,SAL_DC,EL,2023,3760.38,Greece
A,THS_PER,TOTAL,SAL_DC,EL,2024,3815.12,Greece
A,THS_PER,TOTAL,SAL_DC,ES,2000,13883.2,Spain
A,THS_PER,TOTAL,SAL_DC,ES,2001,14393.0,Spain
A,THS_PER,TOTAL,SAL_DC,ES,2002,14813.3,Spain
A,THS_PER,TOTAL,SAL_DC,ES,2003,15393.7,Spain
A,THS_PER,TOTAL,SAL_DC,ES,2004,15999.5,Spain
A,THS_PER,TOTAL,SAL_DC,ES,2005,16754.5,Spain
A,THS_PER,TOTAL,SAL_DC,ES,2006,17544.9,Spain
A,THS_PER,TOTAL,SAL_DC,ES,2007,18193.7,Spain
A,THS_PER,TOTAL,SAL_DC,ES,2008,18236.8,Spain
A,THS_PER,TOTAL,SAL_DC,ES,2009,17098.2,Spain
A,THS_PER,TOTAL,SAL_DC,ES,2010,16799.5,Spain
A,THS_PER,TOTAL,SAL_DC,ES,2011,16382.0,Spain
A,THS_PER,TOTAL,SAL_DC,ES,2012,15549.6,Spain
A,THS_PER,TOTAL,SAL_DC,ES,2013,15127.7,Spain
A,THS_PER,TOTAL,SAL_DC,ES,2014,15293.6,Spain
A,THS_PER,TOTAL,SAL_DC,ES,2015,15772.0,Spain
A,THS_PER,TOTAL,SAL_DC,ES,2016,16129.6,Spain
A,THS_PER,TOTAL,SAL_DC,ES,2017,16645.6,Spain
A,THS_PER,TOTAL,SAL_DC,ES,2018,17063.5,Spain
A,THS_PER,TOTAL,SAL_DC,ES,2019,17553.4,Spain
A,THS_PER,TOTAL,SAL_DC,ES,2020,16709.1,Spain
A,THS_PER,TOTAL,SAL_DC,ES,2021,17145.8,Spain
A,THS_PER,TOTAL,SAL_DC,ES,2022,17790.5,Spain
A,THS_PER,TOTAL,SAL_DC,ES,2023,18368.9,Spain
A,THS_PER,TOTAL,SAL_DC,ES,2024,18849.6,Spain
A,THS_PER,TOTAL,SAL_DC,EU27_2020,2000,153185.34,European Union - 27 countries (from 2020)
A,THS_PER,TOTAL,SAL_DC,EU27_2020,2001,154458.59,European Union - 27 countries (from 2020)
A,THS_PER,TOTAL,SAL_DC,EU27_2020,2002,155567.51,European Union - 27 countries (from 2020)
A,THS_PER,TOTAL,SAL_DC,EU27_2020,2003,155845.65,European Union - 27 countries (from 2020)
A,THS_PER,TOTAL,SAL_DC,EU27_2020,2004,157111.05,European Union - 27 countries (from 2020)
A,THS_PER,TOTAL,SAL_DC,EU27_2020,2005,158982.03,European Union - 27 countries (from 2020)
A,THS_PER,TOTAL,SAL_DC,EU27_2020,2006,162449.24,European Union - 27 countries (from 2020)
A,THS_PER,TOTAL,SAL_DC,EU27_2020,2007,166298.75,European Union - 27 countries (from 2020)
A,THS_PER,TOTAL,SAL_DC,EU27_2020,2008,168379.75,European Union - 27 countries (from 2020)
A,THS_PER,TOTAL,SAL_DC,EU27_2020,2009,165337.85,European Union - 27 countries (from 2020)
A,THS_PER,TOTAL,SAL_DC,EU27_2020,2010,163606.48,European Union - 27 countries (from 2020)
A,THS_PER,TOTAL,SAL_DC,EU27_2020,2011,163954.33,European Union - 27 countries (from 2020)
A,THS_PER,TOTAL,SAL_DC,EU27_2020,2012,163539.6,European Union - 27 countries (from 2020)
A,THS_PER,TOTAL,SAL_DC,EU27_2020,2013,163104.04,European Union - 27 countries (from 2020)
A,THS_PER,TOTAL,SAL_DC,EU27_2020,2014,164836.95,European Union - 27 countries (from 2020)
A,THS_PER,TOTAL,SAL_DC,EU27_2020,2015,167092.09,European Union - 27 countries (from 2020)
A,THS_PER,TOTAL,SAL_DC,EU27_2020,2016,170042.96,European Union - 27 countries (from 2020)
A,THS_PER,TOTAL,SAL_DC,EU27_2020,2017,173351.63,European Union - 27 countries (from 2020)
A,THS_PER,TOTAL,SAL_DC,EU27_2020,2018,176392.64,European Union - 27 countries (from 2020)
A,THS_PER,TOTAL,SAL_DC,EU27_2020,2019,179145.74,European Union - 27 countries (from 2020)
A,THS_PER,TOTAL,SAL_DC,EU27_2020,2020,176543.35,European Union - 27 countries (from 2020)
A,THS_PER,TOTAL,SAL_DC,EU27_2020,2021,179585.34,European Union - 27 countries (from 2020)
A,THS_PER,TOTAL,SAL_DC,EU27_2020,2022,183821.81,European Union - 27 countries (from 2020)
A,THS_PER,TOTAL,SAL_DC,EU27_2020,2023,186297.94,European Union - 27 countries (from 2020)
A,THS_PER,TOTAL,SAL_DC,EU27_2020,2024,188039.97,European Union - 27 countries (from 2020)
A,THS_PER,TOTAL,SAL_DC,FI,2000,2017.5,Finland
A,THS_PER,TOTAL,SAL_DC,FI,2001,2056.9,Finland
A,THS_PER,TOTAL,SAL_DC,FI,2002,2087.5,Finland
A,THS_PER,TOTAL,SAL_DC,FI,2003,2093.8,Finland
A,THS_PER,TOTAL,SAL_DC,FI,2004,2107.4,Finland
A,THS_PER,TOTAL,SAL_DC,FI,2005,2142.9,Finland
A,THS_PER,TOTAL,SAL_DC,FI,2006,2180.4,Finland
A,THS_PER,TOTAL,SAL_DC,FI,2007,2231.2,Finland
A,THS_PER,TOTAL,SAL_DC,FI,2008,2281.9,Finland
A,THS_PER,TOTAL,SAL_DC,FI,2009,2208.8,Finland
A,THS_PER,TOTAL,SAL_DC,FI,2010,2195.6,Finland
A,THS_PER,TOTAL,SAL_DC,FI,2011,2224.6,Finland
A,THS_PER,TOTAL,SAL_DC,FI,2012,2240.5,Finland
A,THS_PER,TOTAL,SAL_DC,FI,2013,2226.7,Finland
A,THS_PER,TOTAL,SAL_DC,FI,2014,2211.3,Finland
A,THS_PER,TOTAL,SAL_DC,FI,2015,2214.8,Finland
A,THS_PER,TOTAL,SAL_DC,FI,2016,2229.0,Finland
A,THS_PER,TOTAL,SAL_DC,FI,2017,2257.5,Finland
A,THS_PER,TOTAL,SAL_DC,FI,2018,2316.7,Finland
A,THS_PER,TOTAL,SAL_DC,FI,2019,2348.9,Finland
A,THS_PER,TOTAL,SAL_DC,FI,2020,2298.4,Finland
A,THS_PER,TOTAL,SAL_DC,FI,2021,2352.4,Finland
A,THS_PER,TOTAL,SAL_DC,FI,2022,2450.5,Finland
A,THS_PER,TOTAL,SAL_DC,FI,2023,2490.4,Finland
A,THS_PER,TOTAL,SAL_DC,FI,2024,2474.7,Finland
A,THS_PER,TOTAL,SAL_DC,FR,2000,23398.0,France
A,THS_PER,TOTAL,SAL_DC,FR,2001,23796.0,France
A,THS_PER,TOTAL,SAL_DC,FR,2002,23934.0,France
A,THS_PER,TOTAL,SAL_DC,FR,2003,23944.0,France
A,THS_PER,TOTAL,SAL_DC,FR,2004,23958.0,France
A,THS_PER,TOTAL,SAL_DC,FR,2005,24103.0,France
A,THS_PER,TOTAL,SAL_DC,FR,2006,24365.0,France
A,THS_PER,TOTAL,SAL_DC,FR,2007,24729.0,France
A,THS_PER,TOTAL,SAL_DC,FR,2008,24848.0,France
A,THS_PER,TOTAL,SAL_DC,FR,2009,24529.0,France
A,THS_PER,TOTAL,SAL_DC,FR,2010,24489.0,France
A,THS_PER,TOTAL,SAL_DC,FR,2011,24601.0,France
A,THS_PER,TOTAL,SAL_DC,FR,2012,24611.0,France
A,THS_PER,TOTAL,SAL_DC,FR,2013,24558.0,France
A,THS_PER,TOTAL,SAL_DC,FR,2014,24653.0,France
A,THS_PER,TOTAL,SAL_DC,FR,2015,24721.0,France
A,THS_PER,TOTAL,SAL_DC,FR,2016,24920.0,France
A,THS_PER,TOTAL,SAL_DC,FR,2017,25222.0,France
A,THS_PER,TOTAL,SAL_DC,FR,2018,25463.0,France
A,THS_PER,TOTAL,SAL_DC,FR,2019,25704.0,France
A,THS_PER,TOTAL,SAL_DC,FR,2020,25610.0,France
A,THS_PER,TOTAL,SAL_DC,FR,2021,26248.0,France
A,THS_PER,TOTAL,SAL_DC,FR,2022,26808.0,France
A,THS_PER,TOTAL,SAL_DC,FR,2023,27055.0,France
