freq,wstatus,sex,age,unit,geo,time,value,geo_label
A,SAL,T,Y_GE18,PC,EE,2012,6.7,Estonia
A,SAL,T,Y_GE18,PC,EE,2013,5.9,Estonia
A,SAL,T,Y_GE18,PC,EE,2014,9.7,Estonia
A,SAL,T,Y_GE18,PC,EE,2015,7.5,Estonia
A,SAL,T,Y_GE18,PC,EE,2016,7.7,Estonia
A,SAL,T,Y_GE18,PC,EE,2017,7.7,Estonia
A,SAL,T,Y_GE18,PC,EE,2018,8.5,Estonia
A,SAL,T,Y_GE18,PC,EE,2019,8.0,Estonia
A,SAL,T,Y_GE18,PC,EE,2020,7.5,Estonia
A,SAL,T,Y_GE18,PC,EE,2021,7.4,Estonia
A,SAL,T,Y_GE18,PC,EE,2022,8.5,Estonia
A,SAL,T,Y_GE18,PC,EE,2023,8.2,Estonia
A,SAL,T,Y_GE18,PC,EE,2024,8.6,Estonia
A,SAL,T,Y_GE18,PC,EE,2025,7.9,Estonia
A,SAL,T,Y_GE18,PC,EL,2009,8.1,Greece
A,SAL,T,Y_GE18,PC,EL,2010,8.2,Greece
A,SAL,T,Y_GE18,PC,EL,2011,7.1,Greece
A,SAL,T,Y_GE18,PC,EL,2012,8.7,Greece
A,SAL,T,Y_GE18,PC,EL,2013,9.3,Greece
A,SAL,T,Y_GE18,PC,EL,2014,8.5,Greece
A,SAL,T,Y_GE18,PC,EL,2015,8.2,Greece
A,SAL,T,Y_GE18,PC,EL,2016,8.4,Greece
A,SAL,T,Y_GE18,PC,EL,2017,7.8,Greece
A,SAL,T,Y_GE18,PC,EL,2018,6.8,Greece
A,SAL,T,Y_GE18,PC,EL,2019,6.5,Greece
A,SAL,T,Y_GE18,PC,EL,2020,6.2,Greece
A,SAL,T,Y_GE18,PC,EL,2021,6.4,Greece
A,SAL,T,Y_GE18,PC,EL,2022,5.8,Greece
A,SAL,T,Y_GE18,PC,EL,2023,6.3,Greece
A,SAL,T,Y_GE18,PC,EL,2024,6.3,Greece
A,SAL,T,Y_GE18,PC,EL,2025,5.7,Greece
A,SAL,T,Y_GE18,PC,ES,2009,9.4,Spain
A,SAL,T,Y_GE18,PC,ES,2010,8.4,Spain
A,SAL,T,Y_GE18,PC,ES,2011,8.7,Spain
A,SAL,T,Y_GE18,PC,ES,2012,8.7,Spain
A,SAL,T,Y_GE18,PC,ES,2013,8.2,Spain
A,SAL,T,Y_GE18,PC,ES,2014,9.9,Spain
A,SAL,T,Y_GE18,PC,ES,2015,10.4,Spain
A,SAL,T,Y_GE18,PC,ES,2016,10.1,Spain
A,SAL,T,Y_GE18,PC,ES,2017,11.5,Spain
A,SAL,T,Y_GE18,PC,ES,2018,11.0,Spain
A,SAL,T,Y_GE18,PC,ES,2019,11.4,Spain
A,SAL,T,Y_GE18,PC,ES,2020,9.2,Spain
A,SAL,T,Y_GE18,PC,ES,2021,10.1,Spain
A,SAL,T,Y_GE18,PC,ES,2022,10.0,Spain
A,SAL,T,Y_GE18,PC,ES,2023,8.9,Spain
A,SAL,T,Y_GE18,PC,ES,2024,8.9,Spain
A,SAL,T,Y_GE18,PC,ES,2025,9.5,Spain
A,SAL,T,Y_GE18,PC,EU27_2020,2010,6.4,European Union - 27 countries (from 2020)
A,SAL,T,Y_GE18,PC,EU27_2020,2011,6.7,European Union - 27 countries (from 2020)
A,SAL,T,Y_GE18,PC,EU27_2020,2012,6.8,European Union - 27 countries (from 2020)
A,SAL,T,Y_GE18,PC,EU27_2020,2013,6.9,European Union - 27 countries (from 2020)
A,SAL,T,Y_GE18,PC,EU27_2020,2014,7.4,European Union - 27 countries (from 2020)
A,SAL,T,Y_GE18,PC,EU27_2020,2015,7.4,European Union - 27 countries (from 2020)
A,SAL,T,Y_GE18,PC,EU27_2020,2016,7.5,European Union - 27 countries (from 2020)
A,SAL,T,Y_GE18,PC,EU27_2020,2017,7.3,European Union - 27 countries (from 2020)
A,SAL,T,Y_GE18,PC,EU27_2020,2018,7.3,European Union - 27 countries (from 2020)
A,SAL,T,Y_GE18,PC,EU27_2020,2019,7.2,European Union - 27 countries (from 2020)
A,SAL,T,Y_GE18,PC,EU27_2020,2020,6.9,European Union - 27 countries (from 2020)
A,SAL,T,Y_GE18,PC,EU27_2020,2021,6.8,European Union - 27 countries (from 2020)
A,SAL,T,Y_GE18,PC,EU27_2020,2022,6.6,European Union - 27 countries (from 2020)
A,SAL,T,Y_GE18,PC,EU27_2020,2023,6.4,European Union - 27 countries (from 2020)
A,SAL,T,Y_GE18,PC,EU27_2020,2024,6.3,European Union - 27 countries (from 2020)
A,SAL,T,Y_GE18,PC,EU27_2020,2025,6.5,European Union - 27 countries (from 2020)
A,SAL,T,Y_GE18,PC,FI,2009,2.0,Finland
A,SAL,T,Y_GE18,PC,FI,2010,1.9,Finland
A,SAL,T,Y_GE18,PC,FI,2011,2.0,Finland
A,SAL,T,Y_GE18,PC,FI,2012,2.1,Finland
A,SAL,T,Y_GE18,PC,FI,2013,2.0,Finland
A,SAL,T,Y_GE18,PC,FI,2014,2.1,Finland
A,SAL,T,Y_GE18,PC,FI,2015,1.8,Finland
A,SAL,T,Y_GE18,PC,FI,2016,1.3,Finland
A,SAL,T,Y_GE18,PC,FI,2017,1.3,Finland
A,SAL,T,Y_GE18,PC,FI,2018,1.6,Finland
A,SAL,T,Y_GE18,PC,FI,2019,1.5,Finland
A,SAL,T,Y_GE18,PC,FI,2020,2.0,Finland
A,SAL,T,Y_GE18,PC,FI,2021,1.4,Finland
A,SAL,T,Y_GE18,PC,FI,2022,1.2,Finland
A,SAL,T,Y_GE18,PC,FI,2023,1.5,Finland
A,SAL,T,Y_GE18,PC,FI,2024,1.6,Finland
A,SAL,T,Y_GE18,PC,FI,2025,1.9,Finland
A,SAL,T,Y_GE18,PC,FR,2009,5.6,France
A,SAL,T,Y_GE18,PC,FR,2010,5.5,France
A,SAL,T,Y_GE18,PC,FR,2011,6.1,France
A,SAL,T,Y_GE18,PC,FR,2012,6.5,France
A,SAL,T,Y_GE18,PC,FR,2013,6.7,France
A,SAL,T,Y_GE18,PC,FR,2014,6.5,France
A,SAL,T,Y_GE18,PC,FR,2015,5.9,France
A,SAL,T,Y_GE18,PC,FR,2016,6.3,France
A,SAL,T,Y_GE18,PC,FR,2017,5.9,France
A,SAL,T,Y_GE18,PC,FR,2018,5.9,France
A,SAL,T,Y_GE18,PC,FR,2019,6.2,France
A,SAL,T,Y_GE18,PC,FR,2020,6.0,France
A,SAL,T,Y_GE18,PC,FR,2021,4.9,France
A,SAL,T,Y_GE18,PC,FR,2022,6.0,France
A,SAL,T,Y_GE18,PC,FR,2023,6.0,France
A,SAL,T,Y_GE18,PC,FR,2024,6.2,France
A,SAL,T,Y_GE18,PC,FR,2025,6.8,France
A,SAL,T,Y_GE18,PC,HR,2010,5.4,Croatia
A,SAL,T,Y_GE18,PC,HR,2011,5.2,Croatia
A,SAL,T,Y_GE18,PC,HR,2012,4.6,Croatia
A,SAL,T,Y_GE18,PC,HR,2013,4.8,Croatia
A,SAL,T,Y_GE18,PC,HR,2014,4.7,Croatia
A,SAL,T,Y_GE18,PC,HR,2015,4.9,Croatia
A,SAL,T,Y_GE18,PC,HR,2016,4.9,Croatia
A,SAL,T,Y_GE18,PC,HR,2017,4.8,Croatia
A,SAL,T,Y_GE18,PC,HR,2018,4.6,Croatia
A,SAL,T,Y_GE18,PC,HR,2019,4.2,Croatia
A,SAL,T,Y_GE18,PC,HR,2020,4.1,Croatia
A,SAL,T,Y_GE18,PC,HR,2021,4.0,Croatia
A,SAL,T,Y_GE18,PC,HR,2022,4.1,Croatia
A,SAL,T,Y_GE18,PC,HR,2023,5.8,Croatia
A,SAL,T,Y_GE18,PC,HR,2024,6.5,Croatia
A,SAL,T,Y_GE18,PC,HR,2025,6.1,Croatia
A,SAL,T,Y_GE18,PC,HU,2009,5.8,Hungary
A,SAL,T,Y_GE18,PC,HU,2010,5.1,Hungary
A,SAL,T,Y_GE18,PC,HU,2011,5.9,Hungary
A,SAL,T,Y_GE18,PC,HU,2012,5.6,Hungary
A,SAL,T,Y_GE18,PC,HU,2013,7.5,Hungary
A,SAL,T,Y_GE18,PC,HU,2014,6.6,Hungary
A,SAL,T,Y_GE18,PC,HU,2015,9.4,Hungary
A,SAL,T,Y_GE18,PC,HU,2016,9.6,Hungary
A,SAL,T,Y_GE18,PC,HU,2017,9.0,Hungary
A,SAL,T,Y_GE18,PC,HU,2018,8.3,Hungary
A,SAL,T,Y_GE18,PC,HU,2019,11.0,Hungary
A,SAL,T,Y_GE18,PC,HU,2020,8.8,Hungary
A,SAL,T,Y_GE18,PC,HU,2021,6.0,Hungary
A,SAL,T,Y_GE18,PC,HU,2022,4.8,Hungary
A,SAL,T,Y_GE18,PC,HU,2023,5.6,Hungary
A,SAL,T,Y_GE18,PC,HU,2024,6.5,Hungary
A,SAL,T,Y_GE18,PC,HU,2025,8.2,Hungary
A,SAL,T,Y_GE18,PC,IE,2009,3.8,Ireland
A,SAL,T,Y_GE18,PC,IE,2010,2.8,Ireland
A,SAL,T,Y_GE18,PC,IE,2011,3.5,Ireland
A,SAL,T,Y_GE18,PC,IE,2012,3.3,Ireland
A,SAL,T,Y_GE18,PC,IE,2013,3.4,Ireland
A,SAL,T,Y_GE18,PC,IE,2014,4.2,Ireland
A,SAL,T,Y_GE18,PC,IE,2015,4.0,Ireland
A,SAL,T,Y_GE18,PC,IE,2016,3.9,Ireland
A,SAL,T,Y_GE18,PC,IE,2017,4.2,Ireland
A,SAL,T,Y_GE18,PC,IE,2018,3.5,Ireland
A,SAL,T,Y_GE18,PC,IE,2019,5.4,Ireland
A,SAL,T,Y_GE18,PC,IE,2020,4.9,Ireland
A,SAL,T,Y_GE18,PC,IE,2021,4.1,Ireland
A,SAL,T,Y_GE18,PC,IE,2022,5.0,Ireland
A,SAL,T,Y_GE18,PC,IE,2023,4.9,Ireland
A,SAL,T,Y_GE18,PC,IE,2024,4.4,Ireland
A,SAL,T,Y_GE18,PC,IE,2025,4.8,Ireland
A,SAL,T,Y_GE18,PC,IT,2009,9.2,Italy
A,SAL,T,Y_GE18,PC,IT,2010,8.2,Italy
A,SAL,T,Y_GE18,PC,IT,2011,9.3,Italy
A,SAL,T,Y_GE18,PC,IT,2012,9.4,Italy
A,SAL,T,Y_GE18,PC,IT,2013,8.9,Italy
A,SAL,T,Y_GE18,PC,IT,2014,8.6,Italy
A,SAL,T,Y_GE18,PC,IT,2015,9.4,Italy
A,SAL,T,Y_GE18,PC,IT,2016,9.5,Italy
A,SAL,T,Y_GE18,PC,IT,2017,10.1,Italy
A,SAL,T,Y_GE18,PC,IT,2018,11.0,Italy
A,SAL,T,Y_GE18,PC,IT,2019,10.3,Italy
A,SAL,T,Y_GE18,PC,IT,2020,9.2,Italy
A,SAL,T,Y_GE18,PC,IT,2021,9.9,Italy
A,SAL,T,Y_GE18,PC,IT,2022,10.0,Italy
A,SAL,T,Y_GE18,PC,IT,2023,8.3,Italy
A,SAL,T,Y_GE18,PC,IT,2024,8.4,Italy
A,SAL,T,Y_GE18,PC,IT,2025,7.9,Italy
A,SAL,T,Y_GE18,PC,LT,2009,8.0,Lithuania
A,SAL,T,Y_GE18,PC,LT,2010,10.9,Lithuania
A,SAL,T,Y_GE18,PC,LT,2011,8.5,Lithuania
A,SAL,T,Y_GE18,PC,LT,2012,6.5,Lithuania
A,SAL,T,Y_GE18,PC,LT,2013,8.4,Lithuania
A,SAL,T,Y_GE18,PC,LT,2014,7.6,Lithuania
A,SAL,T,Y_GE18,PC,LT,2015,8.6,Lithuania
A,SAL,T,Y_GE18,PC,LT,2016,7.2,Lithuania
A,SAL,T,Y_GE18,PC,LT,2017,7.4,Lithuania
A,SAL,T,Y_GE18,PC,LT,2018,7.5,Lithuania
A,SAL,T,Y_GE18,PC,LT,2019,6.9,Lithuania
A,SAL,T,Y_GE18,PC,LT,2020,7.4,Lithuania
A,SAL,T,Y_GE18,PC,LT,2021,6.7,Lithuania
A,SAL,T,Y_GE18,PC,LT,2022,6.9,Lithuania
A,SAL,T,Y_GE18,PC,LT,2023,6.4,Lithuania
A,SAL,T,Y_GE18,PC,LT,2024,6.3,Lithuania
A,SAL,T,Y_GE18,PC,LT,2025,6.2,Lithuania
A,SAL,T,Y_GE18,PC,LU,2009,10.0,Luxembourg
A,SAL,T,Y_GE18,PC,LU,2010,9.9,Luxembourg
A,SAL,T,Y_GE18,PC,LU,2011,9.5,Luxembourg
A,SAL,T,Y_GE18,PC,LU,2012,9.7,Luxembourg
A,SAL,T,Y_GE18,PC,LU,2013,10.1,Luxembourg
A,SAL,T,Y_GE18,PC,LU,2014,10.2,Luxembourg
A,SAL,T,Y_GE18,PC,LU,2015,10.8,Luxembourg
A,SAL,T,Y_GE18,PC,LU,2016,10.2,Luxembourg
A,SAL,T,Y_GE18,PC,LU,2017,10.1,Luxembourg
A,SAL,T,Y_GE18,PC,LU,2018,10.8,Luxembourg
A,SAL,T,Y_GE18,PC,LU,2019,12.0,Luxembourg
A,SAL,T,Y_GE18,PC,LU,2020,11.5,Luxembourg
A,SAL,T,Y_GE18,PC,LU,2021,13.0,Luxembourg
A,SAL,T,Y_GE18,PC,LU,2022,12.4,Luxembourg
A,SAL,T,Y_GE18,PC,LU,2023,14.7,Luxembourg
A,SAL,T,Y_GE18,PC,LU,2024,13.2,Luxembourg
A,SAL,T,Y_GE18,PC,LU,2025,9.1,Luxembourg
A,SAL,T,Y_GE18,PC,LV,2009,9.2,Latvia
A,SAL,T,Y_GE18,PC,LV,2010,8.1,Latvia
A,SAL,T,Y_GE18,PC,LV,2011,8.2,Latvia
A,SAL,T,Y_GE18,PC,LV,2012,7.7,Latvia
A,SAL,T,Y_GE18,PC,LV,2013,7.5,Latvia
A,SAL,T,Y_GE18,PC,LV,2014,6.9,Latvia
A,SAL,T,Y_GE18,PC,LV,2015,7.8,Latvia
A,SAL,T,Y_GE18,PC,LV,2016,7.0,Latvia
A,SAL,T,Y_GE18,PC,LV,2017,7.0,Latvia
A,SAL,T,Y_GE18,PC,LV,2018,6.4,Latvia
A,SAL,T,Y_GE18,PC,LV,2019,7.2,Latvia
A,SAL,T,Y_GE18,PC,LV,2020,7.0,Latvia
A,SAL,T,Y_GE18,PC,LV,2021,7.8,Latvia
A,SAL,T,Y_GE18,PC,LV,2022,7.8,Latvia
A,SAL,T,Y_GE18,PC,LV,2023,8.0,Latvia
A,SAL,T,Y_GE18,PC,LV,2024,6.7,Latvia
A,SAL,T,Y_GE18,PC,LV,2025,7.0,Latvia
A,SAL,T,Y_GE18,PC,MT,2009,4.2,Malta
A,SAL,T,Y_GE18,PC,MT,2010,5.0,Malta
A,SAL,T,Y_GE18,PC,MT,2011,4.8,Malta
A,SAL,T,Y_GE18,PC,MT,2012,4.4,Malta
A,SAL,T,Y_GE18,PC,MT,2013,4.4,Malta
A,SAL,T,Y_GE18,PC,MT,2014,4.4,Malta
A,SAL,T,Y_GE18,PC,MT,2015,4.7,Malta
A,SAL,T,Y_GE18,PC,MT,2016,5.0,Malta
A,SAL,T,Y_GE18,PC,MT,2017,4.9,Malta
A,SAL,T,Y_GE18,PC,MT,2018,5.3,Malta
A,SAL,T,Y_GE18,PC,MT,2019,5.3,Malta
A,SAL,T,Y_GE18,PC,MT,2020,5.9,Malta
A,SAL,T,Y_GE18,PC,MT,2021,5.4,Malta
A,SAL,T,Y_GE18,PC,MT,2022,5.6,Malta
A,SAL,T,Y_GE18,PC,MT,2023,6.1,Malta
A,SAL,T,Y_GE18,PC,MT,2024,7.6,Malta
A,SAL,T,Y_GE18,PC,MT,2025,8.4,Malta
A,SAL,T,Y_GE18,PC,NL,2009,3.7,Netherlands
A,SAL,T,Y_GE18,PC,NL,2010,3.4,Netherlands
A,SAL,T,Y_GE18,PC,NL,2011,4.4,Netherlands
A,SAL,T,Y_GE18,PC,NL,2012,3.3,Netherlands
A,SAL,T,Y_GE18,PC,NL,2013,3.4,Netherlands
A,SAL,T,Y_GE18,PC,NL,2014,4.1,Netherlands
A,SAL,T,Y_GE18,PC,NL,2015,3.8,Netherlands
A,SAL,T,Y_GE18,PC,NL,2016,4.2,Netherlands
A,SAL,T,Y_GE18,PC,NL,2017,4.4,Netherlands
A,SAL,T,Y_GE18,PC,NL,2018,4.3,Netherlands
A,SAL,T,Y_GE18,PC,NL,2019,4.3,Netherlands
A,SAL,T,Y_GE18,PC,NL,2020,4.2,Netherlands
A,SAL,T,Y_GE18,PC,NL,2021,3.9,Netherlands
A,SAL,T,Y_GE18,PC,NL,2022,3.8,Netherlands
A,SAL,T,Y_GE18,PC,NL,2023,4.0,Netherlands
A,SAL,T,Y_GE18,PC,NL,2024,2.9,Netherlands
A,SAL,T,Y_GE18,PC,NL,2025,3.6,Netherlands
A,SAL,T,Y_GE18,PC,PL,2009,6.7,Poland
A,SAL,T,Y_GE18,PC,PL,2010,7.4,Poland
A,SAL,T,Y_GE18,PC,PL,2011,7.1,Poland
A,SAL,T,Y_GE18,PC,PL,2012,6.4,Poland
A,SAL,T,Y_GE18,PC,PL,2013,7.0,Poland
A,SAL,T,Y_GE18,PC,PL,2014,7.1,Poland
A,SAL,T,Y_GE18,PC,PL,2015,7.0,Poland
A,SAL,T,Y_GE18,PC,PL,2016,7.0,Poland
A,SAL,T,Y_GE18,PC,PL,2017,5.2,Poland
A,SAL,T,Y_GE18,PC,PL,2018,5.0,Poland
A,SAL,T,Y_GE18,PC,PL,2019,5.3,Poland
A,SAL,T,Y_GE18,PC,PL,2020,4.7,Poland
A,SAL,T,Y_GE18,PC,PL,2021,4.4,Poland
A,SAL,T,Y_GE18,PC,PL,2022,4.1,Poland
A,SAL,T,Y_GE18,PC,PL,2023,4.6,Poland
A,SAL,T,Y_GE18,PC,PL,2024,4.1,Poland
A,SAL,T,Y_GE18,PC,PL,2025,4.4,Poland
A,SAL,T,Y_GE18,PC,PT,2009,7.3,Portugal
A,SAL,T,Y_GE18,PC,PT,2010,6.0,Portugal
A,SAL,T,Y_GE18,PC,PT,2011,6.6,Portugal
A,SAL,T,Y_GE18,PC,PT,2012,6.9,Portugal
A,SAL,T,Y_GE18,PC,PT,2013,7.2,Portugal
A,SAL,T,Y_GE18,PC,PT,2014,7.9,Portugal
A,SAL,T,Y_GE18,PC,PT,2015,8.3,Portugal
A,SAL,T,Y_GE18,PC,PT,2016,8.2,Portugal
A,SAL,T,Y_GE18,PC,PT,2017,7.8,Portugal
A,SAL,T,Y_GE18,PC,PT,2018,7.7,Portugal
A,SAL,T,Y_GE18,PC,PT,2019,8.7,Portugal
A,SAL,T,Y_GE18,PC,PT,2020,7.1,Portugal
A,SAL,T,Y_GE18,PC,PT,2021,8.8,Portugal
A,SAL,T,Y_GE18,PC,PT,2022,8.8,Portugal
A,SAL,T,Y_GE18,PC,PT,2023,8.0,Portugal
A,SAL,T,Y_GE18,PC,PT,2024,6.8,Portugal
A,SAL,T,Y_GE18,PC,PT,2025,6.7,Portugal
A,SAL,T,Y_GE18,PC,RO,2009,4.8,Romania
A,SAL,T,Y_GE18,PC,RO,2010,5.5,Romania
A,SAL,T,Y_GE18,PC,RO,2011,5.7,Romania
A,SAL,T,Y_GE18,PC,RO,2012,5.9,Romania
A,SAL,T,Y_GE18,PC,RO,2013,4.9,Romania
A,SAL,T,Y_GE18,PC,RO,2014,5.8,Romania
A,SAL,T,Y_GE18,PC,RO,2015,5.2,Romania
A,SAL,T,Y_GE18,PC,RO,2016,5.8,Romania
A,SAL,T,Y_GE18,PC,RO,2017,5.0,Romania
A,SAL,T,Y_GE18,PC,RO,2018,4.2,Romania
A,SAL,T,Y_GE18,PC,RO,2019,4.9,Romania
A,SAL,T,Y_GE18,PC,RO,2020,4.4,Romania
A,SAL,T,Y_GE18,PC,RO,2021,4.5,Romania
A,SAL,T,Y_GE18,PC,RO,2022,5.5,Romania
A,SAL,T,Y_GE18,PC,RO,2023,4.6,Romania
A,SAL,T,Y_GE18,PC,RO,2024,4.8,Romania
A,SAL,T,Y_GE18,PC,RO,2025,4.3,Romania
A,SAL,T,Y_GE18,PC,SE,2009,6.2,Sweden
A,SAL,T,Y_GE18,PC,SE,2010,6.9,Sweden
A,SAL,T,Y_GE18,PC,SE,2011,6.3,Sweden
A,SAL,T,Y_GE18,PC,SE,2012,6.4,Sweden
A,SAL,T,Y_GE18,PC,SE,2013,6.7,Sweden
A,SAL,T,Y_GE18,PC,SE,2014,6.3,Sweden
A,SAL,T,Y_GE18,PC,SE,2015,6.7,Sweden
A,SAL,T,Y_GE18,PC,SE,2016,5.7,Sweden
A,SAL,T,Y_GE18,PC,SE,2017,5.6,Sweden
A,SAL,T,Y_GE18,PC,SE,2018,5.5,Sweden
A,SAL,T,Y_GE18,PC,SE,2019,6.3,Sweden
A,SAL,T,Y_GE18,PC,SE,2020,6.6,Sweden
A,SAL,T,Y_GE18,PC,SE,2021,5.6,Sweden
A,SAL,T,Y_GE18,PC,SE,2022,6.2,Sweden
A,SAL,T,Y_GE18,PC,SE,2023,5.9,Sweden
A,SAL,T,Y_GE18,PC,SE,2024,6.9,Sweden
A,SAL,T,Y_GE18,PC,SE,2025,6.5,Sweden
A,SAL,T,Y_GE18,PC,SI,2009,3.5,Slovenia
A,SAL,T,Y_GE18,PC,SI,2010,3.6,Slovenia
A,SAL,T,Y_GE18,PC,SI,2011,3.8,Slovenia
A,SAL,T,Y_GE18,PC,SI,2012,4.5,Slovenia
A,SAL,T,Y_GE18,PC,SI,2013,4.6,Slovenia
A,SAL,T,Y_GE18,PC,SI,2014,4.1,Slovenia
A,SAL,T,Y_GE18,PC,SI,2015,4.7,Slovenia
A,SAL,T,Y_GE18,PC,SI,2016,4.0,Slovenia
A,SAL,T,Y_GE18,PC,SI,2017,4.2,Slovenia
A,SAL,T,Y_GE18,PC,SI,2018,4.0,Slovenia
A,SAL,T,Y_GE18,PC,SI,2019,3.4,Slovenia
A,SAL,T,Y_GE18,PC,SI,2020,3.2,Slovenia
A,SAL,T,Y_GE18,PC,SI,2021,2.6,Slovenia
A,SAL,T,Y_GE18,PC,SI,2022,2.7,Slovenia
A,SAL,T,Y_GE18,PC,SI,2023,3.4,Slovenia
A,SAL,T,Y_GE18,PC,SI,2024,2.5,Slovenia
A,SAL,T,Y_GE18,PC,SI,2025,3.1,Slovenia
A,SAL,T,Y_GE18,PC,SK,2009,4.1,Slovakia
A,SAL,T,Y_GE18,PC,SK,2010,3.7,Slovakia
A,SAL,T,Y_GE18,PC,SK,2011,4.1,Slovakia
A,SAL,T,Y_GE18,PC,SK,2012,4.2,Slovakia
A,SAL,T,Y_GE18,PC,SK,2013,3.5,Slovakia
A,SAL,T,Y_GE18,PC,SK,2014,4.3,Slovakia
A,SAL,T,Y_GE18,PC,SK,2015,3.2,Slovakia
A,SAL,T,Y_GE18,PC,SK,2016,4.0,Slovakia
A,SAL,T,Y_GE18,PC,SK,2017,4.5,Slovakia
A,SAL,T,Y_GE18,PC,SK,2018,4.6,Slovakia
A,SAL,T,Y_GE18,PC,SK,2019,2.7,Slovakia
A,SAL,T,Y_GE18,PC,SK,2020,3.8,Slovakia
A,SAL,T,Y_GE18,PC,SK,2021,6.0,Slovakia
A,SAL,T,Y_GE18,PC,SK,2022,5.9,Slovakia
A,SAL,T,Y_GE18,PC,SK,2023,7.6,Slovakia
A,SAL,T,Y_GE18,PC,SK,2024,8.8,Slovakia
A,SAL,T,Y_GE18,PC,SK,2025,3.6,Slovakia
