geo,time,unmet_care,not_good_health,chronic_illness,activity_limitation,unmet_care_excess_eu,acc_unmet_care,not_good_health_excess_eu,acc_not_good_health,chronic_illness_excess_eu,acc_chronic_illness,activity_limitation_excess_eu,acc_activity_limitation,acc_unmet_care_2008
MT,2017,0.2,24.799999999999997,32.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT,2018,0.2,25.099999999999994,30.2,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT,2019,0.0,26.0,30.7,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT,2020,0.0,24.299999999999997,30.5,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT,2021,0.1,27.0,31.2,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT,2022,0.3,23.299999999999997,31.1,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT,2023,0.1,20.599999999999994,29.9,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT,2024,0.3,21.0,30.4,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MT,2025,0.1,21.200000000000003,28.1,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NL,2008,0.3,,,,0.0,0.0,,,,,,,0.0
NL,2009,0.3,,,,0.0,0.0,,,,,,,0.0
NL,2010,0.4,,,,0.0,0.0,,,,,,,0.0
NL,2011,0.4,,,,0.0,0.0,,,,,,,0.0
NL,2012,0.5,,,,0.0,0.0,,,,,,,0.0
NL,2013,0.4,,,,0.0,0.0,,,,,,,0.0
NL,2014,0.5,,,,0.0,0.0,,,,,,,0.0
NL,2015,0.1,,,,0.0,0.0,,,,,,,0.0
NL,2016,0.2,24.099999999999994,33.0,29.5,0.0,0.0,0.0,0.0,0.0,0.0,3.3000000000000007,3.3000000000000007,0.0
NL,2017,0.1,23.900000000000006,33.4,30.5,0.0,0.0,0.0,0.0,0.0,0.0,2.8999999999999986,6.199999999999999,0.0
NL,2018,0.2,24.400000000000006,32.4,31.3,0.0,0.0,0.0,0.0,0.0,0.0,4.800000000000001,11.0,0.0
NL,2019,0.2,25.200000000000003,32.3,29.3,0.0,0.0,0.0,0.0,0.0,0.0,3.8000000000000007,14.8,0.0
NL,2020,0.2,22.0,32.5,28.6,0.0,0.0,0.0,0.0,0.0,0.0,3.700000000000003,18.500000000000004,0.0
NL,2021,0.2,26.900000000000006,33.4,29.9,0.0,0.0,0.0,0.0,0.0,0.0,5.099999999999998,23.6,0.0
NL,2022,0.2,28.700000000000003,36.3,32.4,0.0,0.0,0.0,0.0,0.0,0.0,4.399999999999999,28.0,0.0
NL,2023,0.3,30.400000000000006,36.9,32.4,0.0,0.0,0.0,0.0,2.1000000000000014,2.1000000000000014,5.299999999999997,33.3,0.0
NL,2024,0.6,30.099999999999994,36.3,31.5,0.0,0.0,0.0,0.0,0.29999999999999716,2.3999999999999986,6.949999999999999,40.25,0.0
NL,2025,0.5,31.400000000000006,37.5,32.7,0.0,0.0,0.0,0.0,0.29999999999999716,2.6999999999999957,8.950000000000003,49.2,0.0
PL,2008,6.0,,,,4.15,4.15,,,,,,,4.15
PL,2009,7.6,,,,5.5,9.65,,,,,,,9.65
PL,2010,8.3,,,,6.4,16.05,,,,,,,16.05
PL,2011,7.9,,,,5.7,21.75,,,,,,,21.75
PL,2012,9.0,,,,6.7,28.450000000000003,,,,,,,28.450000000000003
PL,2013,8.8,,,,6.200000000000001,34.650000000000006,,,,,,,34.650000000000006
PL,2014,7.8,,,,5.0,39.650000000000006,,,,,,,39.650000000000006
PL,2015,7.3,,,,5.199999999999999,44.85,,,,,,,44.85
PL,2016,6.6,41.6,36.4,22.8,4.8999999999999995,49.75,10.699999999999996,10.699999999999996,1.6999999999999957,1.6999999999999957,0.0,0.0,49.75
PL,2017,3.3,41.2,39.0,24.1,1.6999999999999997,51.45,11.299999999999997,21.999999999999993,2.8999999999999986,4.599999999999994,0.0,0.0,51.45
PL,2018,4.2,40.9,38.3,24.0,2.4000000000000004,53.85,9.499999999999993,31.499999999999986,2.5,7.099999999999994,0.0,0.0,53.85
PL,2019,4.2,40.2,39.2,24.5,2.8000000000000003,56.65,8.600000000000009,40.099999999999994,2.9000000000000057,10.0,0.0,0.0,56.65
PL,2020,1.9,38.4,37.9,24.4,0.34999999999999987,57.0,7.5,47.599999999999994,2.6000000000000014,12.600000000000001,0.0,0.0,57.0
PL,2021,2.7,35.599999999999994,35.0,23.0,1.0000000000000002,58.0,4.699999999999989,52.29999999999998,0.7000000000000028,13.300000000000004,0.0,0.0,58.0
PL,2022,2.3,37.8,36.6,24.2,0.4999999999999998,58.5,5.5,57.79999999999998,0.30000000000000426,13.600000000000009,0.0,0.0,58.5
PL,2023,3.6,37.3,35.9,24.3,1.5,60.0,3.700000000000003,61.499999999999986,1.1000000000000014,14.70000000000001,0.0,0.0,60.0
PL,2024,3.8,35.8,35.1,22.1,1.9,61.9,2.5,63.999999999999986,0.0,14.70000000000001,0.0,0.0,61.9
PL,2025,2.9,35.8,37.9,23.7,0.7999999999999998,62.7,4.0,67.99999999999999,0.6999999999999957,15.400000000000006,0.0,0.0,62.7
PT,2008,1.1,,,,0.0,0.0,,,,,,,0.0
PT,2009,3.3,,,,1.1999999999999997,1.1999999999999997,,,,,,,1.1999999999999997
PT,2010,2.0,,,,0.10000000000000009,1.2999999999999998,,,,,,,1.2999999999999998
PT,2011,1.4,,,,0.0,1.2999999999999998,,,,,,,1.2999999999999998
PT,2012,3.3,,,,1.0,2.3,,,,,,,2.3
PT,2013,3.0,,,,0.3999999999999999,2.6999999999999997,,,,,,,2.6999999999999997
PT,2014,3.5,,,,0.7000000000000002,3.4,,,,,,,3.4
PT,2015,3.0,,,,0.8999999999999999,4.3,,,,,,,4.3
PT,2016,2.4,52.4,41.5,33.1,0.7,5.0,21.499999999999993,21.499999999999993,6.799999999999997,6.799999999999997,6.900000000000002,6.900000000000002,5.0
PT,2017,2.3,51.2,42.9,33.4,0.6999999999999997,5.699999999999999,21.299999999999997,42.79999999999999,6.799999999999997,13.599999999999994,5.799999999999997,12.7,5.699999999999999
PT,2018,2.1,50.7,41.6,33.6,0.30000000000000004,6.0,19.299999999999997,62.09999999999999,5.800000000000004,19.4,7.100000000000001,19.8,6.0
PT,2019,1.7,50.0,41.2,33.1,0.30000000000000004,6.3,18.400000000000006,80.5,4.900000000000006,24.300000000000004,7.600000000000001,27.400000000000002,6.3
PT,2020,1.6,48.8,43.2,32.2,0.050000000000000044,6.35,17.9,98.39999999999999,7.900000000000006,32.20000000000001,7.300000000000004,34.7,6.35
PT,2021,2.3,49.9,43.9,34.9,0.5999999999999999,6.949999999999999,18.999999999999993,117.39999999999998,9.600000000000001,41.80000000000001,10.099999999999998,44.800000000000004,6.949999999999999
PT,2022,2.9,50.6,44.7,34.0,1.0999999999999999,8.049999999999999,18.300000000000004,135.7,8.400000000000006,50.20000000000002,6.0,50.800000000000004,8.049999999999999
PT,2023,2.8,49.0,44.5,33.5,0.6999999999999997,8.75,15.400000000000006,151.1,9.700000000000003,59.90000000000002,6.399999999999999,57.2,8.75
PT,2024,2.5,46.4,42.3,26.5,0.6000000000000001,9.35,13.100000000000001,164.2,6.299999999999997,66.20000000000002,1.9499999999999993,59.150000000000006,9.35
PT,2025,2.5,47.4,44.1,23.8,0.3999999999999999,9.75,15.600000000000001,179.8,6.899999999999999,73.10000000000002,0.05000000000000071,59.2,9.75
RO,2008,11.1,,,,9.25,9.25,,,,,,,9.25
RO,2009,8.9,,,,6.800000000000001,16.05,,,,,,,16.05
RO,2010,11.1,,,,9.2,25.25,,,,,,,25.25
RO,2011,12.2,,,,10.0,35.25,,,,,,,35.25
RO,2012,11.5,,,,9.2,44.45,,,,,,,44.45
RO,2013,10.9,,,,8.3,52.75,,,,,,,52.75
RO,2014,9.8,,,,7.000000000000001,59.75,,,,,,,59.75
RO,2015,9.4,,,,7.300000000000001,67.05,,,,,,,67.05
RO,2016,6.5,29.599999999999994,19.3,26.2,4.8,71.85,0.0,0.0,0.0,0.0,0.0,0.0,71.85
RO,2017,4.7,29.099999999999994,20.5,27.6,3.1,74.95,0.0,0.0,0.0,0.0,0.0,0.0,74.95
RO,2018,4.9,29.400000000000006,19.5,26.5,3.1000000000000005,78.05,0.0,0.0,0.0,0.0,0.0,0.0,78.05
RO,2019,4.9,28.799999999999997,18.9,25.5,3.5000000000000004,81.55,0.0,0.0,0.0,0.0,0.0,0.0,81.55
RO,2020,4.7,27.0,19.8,26.0,3.1500000000000004,84.7,0.0,0.0,0.0,0.0,1.1000000000000014,1.1000000000000014,84.7
RO,2021,4.4,27.200000000000003,19.9,29.5,2.7,87.4,0.0,0.0,0.0,0.0,4.699999999999999,5.800000000000001,87.4
RO,2022,4.9,26.799999999999997,19.8,28.8,3.1000000000000005,90.5,0.0,0.0,0.0,0.0,0.8000000000000007,6.600000000000001,90.5
RO,2023,5.2,28.0,21.1,30.7,3.1,93.60000000000001,0.0,0.0,0.0,0.0,3.599999999999998,10.2,93.60000000000001
RO,2024,2.2,24.5,19.9,18.6,0.30000000000000027,93.9,0.0,0.0,0.0,0.0,0.0,10.2,93.9
RO,2025,2.9,26.799999999999997,23.1,20.7,0.7999999999999998,94.7,0.0,0.0,0.0,0.0,0.0,10.2,94.7
SE,2008,2.6,,,,0.75,0.75,,,,,,,0.75
SE,2009,2.1,,,,0.0,0.75,,,,,,,0.75
SE,2010,1.9,,,,0.0,0.75,,,,,,,0.75
SE,2011,1.5,,,,0.0,0.75,,,,,,,0.75
SE,2012,1.5,,,,0.0,0.75,,,,,,,0.75
SE,2013,2.1,,,,0.0,0.75,,,,,,,0.75
SE,2014,1.7,,,,0.0,0.75,,,,,,,0.75
SE,2015,1.3,,,,0.0,0.75,,,,,,,0.75
SE,2016,1.6,25.0,37.6,12.6,0.0,0.75,0.0,0.0,2.8999999999999986,2.8999999999999986,0.0,0.0,0.75
SE,2017,1.4,23.5,37.1,13.2,0.0,0.75,0.0,0.0,1.0,3.8999999999999986,0.0,0.0,0.75
SE,2018,1.5,23.900000000000006,34.6,12.8,0.0,0.75,0.0,0.0,0.0,3.8999999999999986,0.0,0.0,0.75
SE,2019,1.4,24.0,36.9,13.0,0.0,0.75,0.0,0.0,0.6000000000000014,4.5,0.0,0.0,0.75
SE,2020,1.5,23.5,37.4,12.9,0.0,0.75,0.0,0.0,2.1000000000000014,6.600000000000001,0.0,0.0,0.75
SE,2021,1.3,27.700000000000003,41.0,19.4,0.0,0.75,0.0,0.0,6.700000000000003,13.300000000000004,0.0,0.0,0.75
SE,2022,1.8,33.2,42.0,21.6,0.0,0.75,0.9000000000000057,0.9000000000000057,5.700000000000003,19.000000000000007,0.0,0.0,0.75
SE,2023,2.1,32.900000000000006,41.5,22.6,0.0,0.75,0.0,0.9000000000000057,6.700000000000003,25.70000000000001,0.0,0.0,0.75
SE,2024,2.2,33.5,41.5,21.6,0.30000000000000027,1.0500000000000003,0.20000000000000284,1.1000000000000085,5.5,31.20000000000001,0.0,0.0,1.0500000000000003
SE,2025,2.1,35.400000000000006,42.0,22.2,0.0,1.0500000000000003,3.6000000000000085,4.700000000000017,4.799999999999997,36.00000000000001,0.0,0.0,1.0500000000000003
SI,2008,0.2,,,,0.0,0.0,,,,,,,0.0
SI,2009,0.2,,,,0.0,0.0,,,,,,,0.0
SI,2010,0.1,,,,0.0,0.0,,,,,,,0.0
SI,2011,0.1,,,,0.0,0.0,,,,,,,0.0
SI,2012,0.1,,,,0.0,0.0,,,,,,,0.0
SI,2013,0.0,,,,0.0,0.0,,,,,,,0.0
SI,2014,0.2,,,,0.0,0.0,,,,,,,0.0
SI,2015,0.2,,,,0.0,0.0,,,,,,,0.0
SI,2016,0.4,35.599999999999994,35.5,31.3,0.0,0.0,4.699999999999989,4.699999999999989,0.7999999999999972,0.7999999999999972,5.100000000000001,5.100000000000001,0.0
SI,2017,3.5,34.7,39.5,36.3,1.9,1.9,4.799999999999997,9.499999999999986,3.3999999999999986,4.199999999999996,8.699999999999996,13.799999999999997,1.9
SI,2018,3.3,34.599999999999994,38.2,35.4,1.4999999999999998,3.3999999999999995,3.1999999999999886,12.699999999999974,2.4000000000000057,6.600000000000001,8.899999999999999,22.699999999999996,3.3999999999999995
SI,2019,2.9,33.400000000000006,35.8,28.5,1.5,4.8999999999999995,1.8000000000000114,14.499999999999986,0.0,6.600000000000001,3.0,25.699999999999996,4.8999999999999995
SI,2020,2.7,32.900000000000006,34.4,22.1,1.1500000000000001,6.05,2.000000000000007,16.499999999999993,0.0,6.600000000000001,0.0,25.699999999999996,6.05
SI,2021,4.8,30.900000000000006,33.1,21.4,3.0999999999999996,9.149999999999999,0.0,16.499999999999993,0.0,6.600000000000001,0.0,25.699999999999996,9.149999999999999
SI,2022,3.7,32.3,36.5,21.0,1.9000000000000001,11.049999999999999,0.0,16.499999999999993,0.20000000000000284,6.800000000000004,0.0,25.699999999999996,11.049999999999999
SI,2023,3.8,34.400000000000006,34.8,21.6,1.6999999999999997,12.75,0.8000000000000114,17.300000000000004,0.0,6.800000000000004,0.0,25.699999999999996,12.75
SI,2024,3.4,33.7,34.2,20.6,1.5,14.25,0.4000000000000057,17.70000000000001,0.0,6.800000000000004,0.0,25.699999999999996,14.25
SI,2025,3.2,36.7,35.0,21.8,1.1,15.35,4.900000000000006,22.600000000000016,0.0,6.800000000000004,0.0,25.699999999999996,15.35
SK,2008,1.3,,,,0.0,0.0,,,,,,,0.0
SK,2009,1.7,,,,0.0,0.0,,,,,,,0.0
SK,2010,1.7,,,,0.0,0.0,,,,,,,0.0
SK,2011,2.2,,,,0.0,0.0,,,,,,,0.0
SK,2012,2.2,,,,0.0,0.0,,,,,,,0.0
SK,2013,1.9,,,,0.0,0.0,,,,,,,0.0
SK,2014,2.1,,,,0.0,0.0,,,,,,,0.0
SK,2015,2.1,,,,0.0,0.0,,,,,,,0.0
SK,2016,2.3,33.7,29.0,29.5,0.5999999999999999,0.5999999999999999,2.799999999999997,2.799999999999997,0.0,0.0,3.3000000000000007,3.3000000000000007,0.5999999999999999
SK,2017,2.4,33.0,30.5,32.0,0.7999999999999998,1.3999999999999997,3.0999999999999943,5.8999999999999915,0.0,0.0,4.399999999999999,7.699999999999999,1.3999999999999997
SK,2018,2.6,33.400000000000006,30.2,31.3,0.8,2.1999999999999997,2.0,7.8999999999999915,0.0,0.0,4.800000000000001,12.5,2.1999999999999997
SK,2019,2.7,34.900000000000006,31.9,31.5,1.3000000000000003,3.5,3.3000000000000114,11.200000000000003,0.0,0.0,6.0,18.5,3.5
SK,2020,3.2,34.900000000000006,34.1,32.2,1.6500000000000001,5.15,4.000000000000007,15.20000000000001,0.0,0.0,7.300000000000004,25.800000000000004,5.15
SK,2021,2.9,34.900000000000006,34.9,30.5,1.2,6.35,4.0,19.20000000000001,0.6000000000000014,0.6000000000000014,5.699999999999999,31.500000000000004,6.35
SK,2022,2.8,33.900000000000006,35.1,30.6,0.9999999999999998,7.35,1.6000000000000085,20.80000000000002,0.0,0.6000000000000014,2.6000000000000014,34.10000000000001,7.35
SK,2023,3.2,32.2,33.5,30.7,1.1,8.45,0.0,20.80000000000002,0.0,0.6000000000000014,3.599999999999998,37.7,8.45
SK,2024,1.6,33.3,35.4,31.9,0.0,8.45,0.0,20.80000000000002,0.0,0.6000000000000014,7.349999999999998,45.05,8.45
SK,2025,1.1,31.799999999999997,35.4,26.1,0.0,8.45,0.0,20.80000000000002,0.0,0.6000000000000014,2.3500000000000014,47.400000000000006,8.45
